inherit_prob,bootstrap_index,condition,reach_fraction,median_semantic_information_among_reached,median_censored_lower_bound,mean_value_of_information,n_reached,n_censored
0.6,1786,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1786,selective,1.0,0.49885293117097995,,5.71654513888889,20,0
0.6,1787,control,1.0,0.0,,0.0,20,0
0.6,1787,selective,1.0,0.501328879727261,,5.793209092881945,20,0
0.6,1788,control,1.0,0.0,,0.0,20,0
0.6,1788,selective,1.0,0.49978794167363827,,5.777810872395833,20,0
0.6,1789,control,1.0,0.0,,0.0,20,0
0.6,1789,selective,1.0,0.4965638827955787,,5.766822916666668,20,0
0.6,1790,control,1.0,0.0,,0.0,20,0
0.6,1790,selective,1.0,0.5002598011440241,,5.771119791666665,20,0
0.6,1791,control,1.0,0.0,,0.0,20,0
0.6,1791,selective,1.0,0.4977361513978823,,5.731100802951387,20,0
0.6,1792,control,1.0,0.0,,0.0,20,0
0.6,1792,selective,1.0,0.5004654978479414,,5.761954752604167,20,0
0.6,1793,control,1.0,0.0,,0.0,20,0
0.6,1793,selective,1.0,0.4971002876895812,,5.768167860243055,20,0
0.6,1794,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1794,selective,1.0,0.5002598011440241,,5.759284939236113,20,0
0.6,1795,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1795,selective,1.0,0.5004654978479414,,5.766373155381945,20,0
0.6,1796,control,1.0,0.0,,0.0,20,0
0.6,1796,selective,1.0,0.49885293117097995,,5.76140190972222,20,0
0.6,1797,control,1.0,0.0,,0.0,20,0
0.6,1797,selective,1.0,0.4976366925835837,,5.7838292100694435,20,0
0.6,1798,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1798,selective,1.0,0.5004654978479414,,5.753185763888889,20,0
0.6,1799,control,1.0,0.0,,0.0,20,0
0.6,1799,selective,1.0,0.49992200975421686,,5.779652777777778,20,0
0.6,1800,control,1.0,0.0,,0.0,20,0
0.6,1800,selective,1.0,0.4985151397811727,,5.766050347222221,20,0
0.6,1801,control,1.0,0.0,,0.0,20,0
0.6,1801,selective,1.0,0.5017402731350955,,5.753816731770835,20,0
0.6,1802,control,1.0,0.0,,0.0,20,0
0.6,1802,selective,1.0,0.497877302678183,,5.762932400173615,20,0
0.6,1803,control,1.0,0.0,,0.0,20,0
0.6,1803,selective,1.0,0.49978794167363827,,5.796085611979167,20,0
0.6,1804,control,1.0,0.0,,0.0,20,0
0.6,1804,selective,1.0,0.5015345764311783,,5.732312825520834,20,0
0.6,1805,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1805,selective,1.0,0.4976366925835837,,5.736561414930554,20,0
0.6,1806,control,1.0,0.0,,0.0,20,0
0.6,1806,selective,1.0,0.5042365598506902,,5.768847656250001,20,0
0.6,1807,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1807,selective,1.0,0.5015345764311783,,5.754249131944446,20,0
0.6,1808,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1808,selective,1.0,0.4959245984786272,,5.7647054036458325,20,0
0.6,1809,control,1.0,0.0,,0.0,20,0
0.6,1809,selective,1.0,0.5020549441576897,,5.76955078125,20,0
0.6,1810,control,1.0,0.0,,0.0,20,0
0.6,1810,selective,1.0,0.4980759161823782,,5.756106770833331,20,0
0.6,1811,control,1.0,0.0,,0.0,20,0
0.6,1811,selective,1.0,0.4965638827955787,,5.760645073784723,20,0
0.6,1812,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1812,selective,1.0,0.4985151397811727,,5.770537109375,20,0
0.6,1813,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1813,selective,1.0,0.5020549441576897,,5.760582139756944,20,0
0.6,1814,control,1.0,0.0,,0.0,20,0
0.6,1814,selective,1.0,0.4965638827955787,,5.767256944444447,20,0
0.6,1815,control,1.0,0.0,,0.0,20,0
0.6,1815,selective,1.0,0.4976366925835837,,5.760679253472222,20,0
0.6,1816,control,1.0,0.0,,0.0,20,0
0.6,1816,selective,1.0,0.4985151397811727,,5.73633734809028,20,0
0.6,1817,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1817,selective,1.0,0.4991907225607872,,5.7523377821180555,20,0
0.6,1818,control,1.0,0.0,,0.0,20,0
0.6,1818,selective,1.0,0.49817537499667686,,5.775596245659721,20,0
0.6,1819,control,1.0,0.0,,0.0,20,0
0.6,1819,selective,1.0,0.5017402731350955,,5.729117838541667,20,0
0.6,1820,control,1.0,0.0,,0.0,20,0
0.6,1820,selective,1.0,0.4985151397811727,,5.726526150173612,20,0
0.6,1821,control,1.0,0.0,,0.0,20,0
0.6,1821,selective,1.0,0.49696422423356834,,5.758963216145835,20,0
0.6,1822,control,1.0,0.0,,0.0,20,0
0.6,1822,selective,1.0,0.5015345764311783,,5.763965386284722,20,0
0.6,1823,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1823,selective,1.0,0.4991907225607872,,5.760205078125,20,0
0.6,1824,control,1.0,0.0,,0.0,20,0
0.6,1824,selective,1.0,0.5016841862806388,,5.778105468750001,20,0
0.6,1825,control,1.0,0.0,,0.0,20,0
0.6,1825,selective,1.0,0.49817537499667686,,5.7459521484375005,20,0
0.6,1826,control,1.0,0.0,,0.0,20,0
0.6,1826,selective,1.0,0.4996884828593396,,5.764514431423611,20,0
0.6,1827,control,1.0,0.0,,0.0,20,0
0.6,1827,selective,1.0,0.49885293117097995,,5.735558268229165,20,0
0.6,1828,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1828,selective,1.0,0.5015345764311783,,5.7946923828124985,20,0
0.6,1829,control,1.0,0.0,,0.0,20,0
0.6,1829,selective,1.0,0.49885293117097995,,5.759071180555556,20,0
0.6,1830,control,1.0,0.0,,0.0,20,0
0.6,1830,selective,1.0,0.4971002876895812,,5.736128472222221,20,0
0.6,1831,control,1.0,0.0,,0.0,20,0
0.6,1831,selective,1.0,0.5020549441576897,,5.742178276909721,20,0
0.6,1832,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1832,selective,1.0,0.4985151397811727,,5.772940538194446,20,0
0.6,1833,control,1.0,0.0,,0.0,20,0
0.6,1833,selective,1.0,0.4991907225607872,,5.757764214409725,20,0
0.6,1834,control,1.0,0.0,,0.0,20,0
0.6,1834,selective,1.0,0.49706368304786697,,5.7304112413194455,20,0
0.6,1835,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1835,selective,1.0,0.5042365598506902,,5.757588433159722,20,0
0.6,1836,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1836,selective,1.0,0.496291755883553,,5.735458984374999,20,0
0.6,1837,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1837,selective,1.0,0.5023696151802839,,5.765772569444444,20,0
0.6,1838,control,1.0,0.0,,0.0,20,0
0.6,1838,selective,1.0,0.49885293117097995,,5.743861219618054,20,0
0.6,1839,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1839,selective,1.0,0.5002598011440241,,5.781565212673613,20,0
0.6,1840,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1840,selective,1.0,0.49992200975421686,,5.770420464409723,20,0
0.6,1841,control,1.0,0.0,,0.0,20,0
0.6,1841,selective,1.0,0.5041776500004904,,5.764059244791666,20,0
0.6,1842,control,1.0,0.0,,0.0,20,0
0.6,1842,selective,1.0,0.5015345764311783,,5.740483940972224,20,0
0.6,1843,control,1.0,0.0,,0.0,20,0
0.6,1843,selective,1.0,0.5015345764311783,,5.738521050347222,20,0
0.6,1844,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1844,selective,1.0,0.49992200975421686,,5.769771592881945,20,0
0.6,1845,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1845,selective,1.0,0.49817537499667686,,5.745479600694444,20,0
0.6,1846,control,1.0,0.0,,0.0,20,0
0.6,1846,selective,1.0,0.5002598011440241,,5.757017144097223,20,0
0.6,1847,control,1.0,0.0,,0.0,20,0
0.6,1847,selective,1.0,0.5002598011440241,,5.752892795138888,20,0
0.6,1848,control,1.0,0.0,,0.0,20,0
0.6,1848,selective,1.0,0.497835610212181,,5.7848681640625035,20,0
0.6,1849,control,1.0,0.0,,0.0,20,0
0.6,1849,selective,1.0,0.5002598011440241,,5.761960720486112,20,0
0.6,1850,control,1.0,0.0,,0.0,20,0
0.6,1850,selective,1.0,0.49624424063710293,,5.77965766059028,20,0
0.6,1851,control,1.0,0.0,,0.0,20,0
0.6,1851,selective,1.0,0.497835610212181,,5.761669379340278,20,0
0.6,1852,control,1.0,0.0,,0.0,20,0
0.6,1852,selective,1.0,0.497835610212181,,5.79059787326389,20,0
0.6,1853,control,1.0,0.0,,0.0,20,0
0.6,1853,selective,1.0,0.49642781933956587,,5.748965386284723,20,0
0.6,1854,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1854,selective,1.0,0.49885293117097995,,5.753830295138888,20,0
0.6,1855,control,1.0,0.0,,0.0,20,0
0.6,1855,selective,1.0,0.5001277064581341,,5.754749891493056,20,0
0.6,1856,control,1.0,0.0,,0.0,20,0
0.6,1856,selective,1.0,0.4985151397811727,,5.750467122395835,20,0
0.6,1857,control,1.0,0.0,,0.0,20,0
0.6,1857,selective,1.0,0.4985151397811727,,5.773756510416666,20,0
0.6,1858,control,1.0,0.0,,0.0,20,0
0.6,1858,selective,1.0,0.4965638827955787,,5.752778862847221,20,0
0.6,1859,control,1.0,0.0,,0.0,20,0
0.6,1859,selective,1.0,0.497877302678183,,5.787656792534723,20,0
0.6,1860,control,1.0,0.0,,0.0,20,0
0.6,1860,selective,1.0,0.49851316638648413,,5.745539279513887,20,0
0.6,1861,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1861,selective,1.0,0.5015345764311783,,5.77983940972222,20,0
0.6,1862,control,1.0,0.0,,0.0,20,0
0.6,1862,selective,1.0,0.4985151397811727,,5.731930338541668,20,0
0.6,1863,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1863,selective,1.0,0.5018492474537725,,5.744048394097223,20,0
0.6,1864,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1864,selective,1.0,0.49885293117097995,,5.774010959201388,20,0
0.6,1865,control,1.0,0.0,,0.0,20,0
0.6,1865,selective,1.0,0.49642781933956587,,5.737765299479167,20,0
0.6,1866,control,1.0,0.0,,0.0,20,0
0.6,1866,selective,1.0,0.5041776500004904,,5.739568684895834,20,0
0.6,1867,control,1.0,0.0,,0.0,20,0
0.6,1867,selective,1.0,0.49624424063710293,,5.790498589409722,20,0
0.6,1868,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1868,selective,1.0,0.501328879727261,,5.770029839409721,20,0
0.6,1869,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1869,selective,1.0,0.5002598011440241,,5.775009765625002,20,0
0.6,1870,control,1.0,0.0,,0.0,20,0
0.6,1870,selective,1.0,0.49817537499667686,,5.813598632812502,20,0
0.6,1871,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1871,selective,1.0,0.5020549441576897,,5.8010129123263905,20,0
0.6,1872,control,1.0,0.0,,0.0,20,0
0.6,1872,selective,1.0,0.4971002876895812,,5.761284179687499,20,0
0.6,1873,control,1.0,0.0,,0.0,20,0
0.6,1873,selective,1.0,0.49885293117097995,,5.736795247395834,20,0
0.6,1874,control,1.0,0.0,,0.0,20,0
0.6,1874,selective,1.0,0.502958961567793,,5.7524273003472235,20,0
0.6,1875,control,1.0,0.0,,0.0,20,0
0.6,1875,selective,1.0,0.4991907225607872,,5.7473285590277765,20,0
0.6,1876,control,1.0,0.0,,0.0,20,0
0.6,1876,selective,1.0,0.497835610212181,,5.767260742187499,20,0
0.6,1877,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1877,selective,1.0,0.5015345764311783,,5.758314344618058,20,0
0.6,1878,control,1.0,0.0,,0.0,20,0
0.6,1878,selective,1.0,0.4971997465038799,,5.754398328993056,20,0
0.6,1879,control,1.0,0.0,,0.0,20,0
0.6,1879,selective,1.0,0.49851316638648413,,5.7648388671875015,20,0
0.6,1880,control,1.0,0.0,,0.0,20,0
0.6,1880,selective,1.0,0.49885293117097995,,5.796599392361111,20,0
0.6,1881,control,1.0,0.0,,0.0,20,0
0.6,1881,selective,1.0,0.497835610212181,,5.794754231770835,20,0
0.6,1882,control,1.0,0.0,,0.0,20,0
0.6,1882,selective,1.0,0.4991907225607872,,5.754299045138891,20,0
0.6,1883,control,1.0,0.0,,0.0,20,0
0.6,1883,selective,1.0,0.5015345764311783,,5.768815646701389,20,0
0.6,1884,control,1.0,0.0,,0.0,20,0
0.6,1884,selective,1.0,0.5020549441576897,,5.771966688368057,20,0
0.6,1885,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1885,selective,1.0,0.5002598011440241,,5.795238172743053,20,0
0.6,1886,control,1.0,0.0,,0.0,20,0
0.6,1886,selective,1.0,0.4985151397811727,,5.74694552951389,20,0
0.6,1887,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1887,selective,1.0,0.5020549441576897,,5.721482747395834,20,0
0.6,1888,control,1.0,0.0,,0.0,20,0
0.6,1888,selective,1.0,0.49992200975421686,,5.757430013020834,20,0
0.6,1889,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1889,selective,1.0,0.5020549441576897,,5.736805013020835,20,0
0.6,1890,control,1.0,0.0,,0.0,20,0
0.6,1890,selective,1.0,0.497835610212181,,5.821364474826388,20,0
0.6,1891,control,1.0,0.0,,0.0,20,0
0.6,1891,selective,1.0,0.49992200975421686,,5.7611387803819465,20,0
0.6,1892,control,1.0,0.0,,0.0,20,0
0.6,1892,selective,1.0,0.501328879727261,,5.796003146701393,20,0
0.6,1893,control,1.0,0.0,,0.0,20,0
0.6,1893,selective,1.0,0.49817537499667686,,5.787861870659723,20,0
0.6,1894,control,1.0,0.0,,0.0,20,0
0.6,1894,selective,1.0,0.49817537499667686,,5.760250651041666,20,0
0.6,1895,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1895,selective,1.0,0.4980759161823782,,5.769443901909725,20,0
0.6,1896,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1896,selective,1.0,0.49885293117097995,,5.757285156249999,20,0
0.6,1897,control,1.0,0.0,,0.0,20,0
0.6,1897,selective,1.0,0.5004654978479414,,5.780552842881946,20,0
0.6,1898,control,1.0,0.0,,0.0,20,0
0.6,1898,selective,1.0,0.5018492474537725,,5.753295898437501,20,0
0.6,1899,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1899,selective,1.0,0.49642781933956587,,5.727930772569442,20,0
0.6,1900,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1900,selective,1.0,0.49885293117097995,,5.746692165798614,20,0
0.6,1901,control,1.0,0.0,,0.0,20,0
0.6,1901,selective,1.0,0.4985151397811727,,5.7522992621527775,20,0
0.6,1902,control,1.0,0.0,,0.0,20,0
0.6,1902,selective,1.0,0.5002598011440241,,5.762095811631945,20,0
0.6,1903,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1903,selective,1.0,0.5023696151802839,,5.749548611111112,20,0
0.6,1904,control,1.0,0.0,,0.0,20,0
0.6,1904,selective,1.0,0.4976366925835837,,5.744880099826391,20,0
0.6,1905,control,1.0,0.0,,0.0,20,0
0.6,1905,selective,1.0,0.5002598011440241,,5.7765527343750005,20,0
0.6,1906,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1906,selective,1.0,0.49885293117097995,,5.7667768012152765,20,0
0.6,1907,control,1.0,0.0,,0.0,20,0
0.6,1907,selective,1.0,0.5002598011440241,,5.777912868923612,20,0
0.6,1908,control,1.0,0.0,,0.0,20,0
0.6,1908,selective,1.0,0.49885293117097995,,5.752231987847223,20,0
0.6,1909,control,1.0,0.0,,0.0,20,0
0.6,1909,selective,1.0,0.5032736325903872,,5.743237847222221,20,0
0.6,1910,control,1.0,0.0,,0.0,20,0
0.6,1910,selective,1.0,0.502958961567793,,5.740254991319448,20,0
0.6,1911,control,1.0,0.0,,0.0,20,0
0.6,1911,selective,1.0,0.4985151397811727,,5.758878580729169,20,0
0.6,1912,control,1.0,0.0,,0.0,20,0
0.6,1912,selective,1.0,0.4977361513978823,,5.775224066840276,20,0
0.6,1913,control,1.0,0.0,,0.0,20,0
0.6,1913,selective,1.0,0.5002598011440241,,5.7515304904513895,20,0
0.6,1914,control,1.0,0.0,,0.0,20,0
0.6,1914,selective,1.0,0.49885293117097995,,5.759874131944445,20,0
0.6,1915,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1915,selective,1.0,0.5023696151802839,,5.778970269097222,20,0
0.6,1916,control,1.0,0.0,,0.0,20,0
0.6,1916,selective,1.0,0.5023696151802839,,5.752764214409721,20,0
0.6,1917,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1917,selective,1.0,0.49851316638648413,,5.795213216145832,20,0
0.6,1918,control,1.0,0.0,,0.0,20,0
0.6,1918,selective,1.0,0.501328879727261,,5.771076388888888,20,0
0.6,1919,control,1.0,0.0,,0.0,20,0
0.6,1919,selective,1.0,0.4971002876895812,,5.748385959201391,20,0
0.6,1920,control,1.0,0.0,,0.0,20,0
0.6,1920,selective,1.0,0.4977361513978823,,5.77804416232639,20,0
0.6,1921,control,1.0,0.0,,0.0,20,0
0.6,1921,selective,1.0,0.49992200975421686,,5.744514973958333,20,0
0.6,1922,control,1.0,0.0,,0.0,20,0
0.6,1922,selective,1.0,0.49885293117097995,,5.733653428819447,20,0
0.6,1923,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1923,selective,1.0,0.49817537499667686,,5.745647786458333,20,0
0.6,1924,control,1.0,0.0,,0.0,20,0
0.6,1924,selective,1.0,0.4991907225607872,,5.772057291666666,20,0
0.6,1925,control,1.0,0.0,,0.0,20,0
0.6,1925,selective,1.0,0.49817537499667686,,5.773521592881945,20,0
0.6,1926,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1926,selective,1.0,0.501328879727261,,5.77564181857639,20,0
0.6,1927,control,1.0,0.0,,0.0,20,0
0.6,1927,selective,1.0,0.4985151397811727,,5.7493652343749995,20,0
0.6,1928,control,1.0,0.0,,0.0,20,0
0.6,1928,selective,1.0,0.4977361513978823,,5.7728114149305565,20,0
0.6,1929,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1929,selective,1.0,0.49817537499667686,,5.794297417534721,20,0
0.6,1930,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1930,selective,1.0,0.5002598011440241,,5.781573893229167,20,0
0.6,1931,control,1.0,0.0,,0.0,20,0
0.6,1931,selective,1.0,0.49885293117097995,,5.769189995659723,20,0
0.6,1932,control,1.0,0.0,,0.0,20,0
0.6,1932,selective,1.0,0.5015345764311783,,5.791107855902777,20,0
0.6,1933,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1933,selective,1.0,0.497835610212181,,5.769663085937502,20,0
0.6,1934,control,1.0,0.0,,0.0,20,0
0.6,1934,selective,1.0,0.49992200975421686,,5.782702365451387,20,0
0.6,1935,control,1.0,0.0,,0.0,20,0
0.6,1935,selective,1.0,0.5002598011440241,,5.774755859375,20,0
0.6,1936,control,1.0,0.0,,0.0,20,0
0.6,1936,selective,1.0,0.49885293117097995,,5.753828125,20,0
0.6,1937,control,1.0,0.0,,0.0,20,0
0.6,1937,selective,1.0,0.5002598011440241,,5.756742078993055,20,0
0.6,1938,control,1.0,0.0,,0.0,20,0
0.6,1938,selective,1.0,0.5002598011440241,,5.765964626736112,20,0
0.6,1939,control,1.0,0.0,,0.0,20,0
0.6,1939,selective,1.0,0.5001277064581341,,5.772632378472222,20,0
0.6,1940,control,1.0,0.0,,0.0,20,0
0.6,1940,selective,1.0,0.49851316638648413,,5.776376410590278,20,0
0.6,1941,control,1.0,0.0,,0.0,20,0
0.6,1941,selective,1.0,0.501328879727261,,5.755857204861112,20,0
0.6,1942,control,1.0,0.0,,0.0,20,0
0.6,1942,selective,1.0,0.49817537499667686,,5.745169813368055,20,0
0.6,1943,control,1.0,0.0,,0.0,20,0
0.6,1943,selective,1.0,0.49817537499667686,,5.771377495659723,20,0
0.6,1944,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1944,selective,1.0,0.49817537499667686,,5.74509765625,20,0
0.6,1945,control,1.0,0.0,,0.0,20,0
0.6,1945,selective,1.0,0.4965638827955787,,5.808000217013889,20,0
0.6,1946,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1946,selective,1.0,0.4971997465038799,,5.757147352430557,20,0
0.6,1947,control,1.0,0.0,,0.0,20,0
0.6,1947,selective,1.0,0.4991907225607872,,5.773288845486112,20,0
0.6,1948,control,1.0,0.0,,0.0,20,0
0.6,1948,selective,1.0,0.497835610212181,,5.788586154513887,20,0
0.6,1949,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1949,selective,1.0,0.5027532648638757,,5.755672743055558,20,0
0.6,1950,control,1.0,0.0,,0.0,20,0
0.6,1950,selective,1.0,0.4985151397811727,,5.745248480902776,20,0
0.6,1951,control,1.0,0.0,,0.0,20,0
0.6,1951,selective,1.0,0.49885293117097995,,5.781813693576389,20,0
0.6,1952,control,1.0,0.0,,0.0,20,0
0.6,1952,selective,1.0,0.5002598011440241,,5.78180338541667,20,0
0.6,1953,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1953,selective,1.0,0.4991907225607872,,5.756074218749999,20,0
0.6,1954,control,1.0,0.0,,0.0,20,0
0.6,1954,selective,1.0,0.4965638827955787,,5.754933810763889,20,0
0.6,1955,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1955,selective,1.0,0.497835610212181,,5.801498480902777,20,0
0.6,1956,control,1.0,0.0,,0.0,20,0
0.6,1956,selective,1.0,0.4980759161823782,,5.738371310763888,20,0
0.6,1957,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1957,selective,1.0,0.5023696151802839,,5.7757307942708325,20,0
0.6,1958,control,1.0,0.0,,0.0,20,0
0.6,1958,selective,1.0,0.5029884164928928,,5.74904459635417,20,0
0.6,1959,control,1.0,0.0,,0.0,20,0
0.6,1959,selective,1.0,0.5032736325903872,,5.763555230034721,20,0
0.6,1960,control,1.0,0.0,,0.0,20,0
0.6,1960,selective,1.0,0.4971997465038799,,5.802013346354167,20,0
0.6,1961,control,1.0,0.0,,0.0,20,0
0.6,1961,selective,1.0,0.49851316638648413,,5.7903971354166694,20,0
0.6,1962,control,1.0,0.0,,0.0,20,0
0.6,1962,selective,1.0,0.49992200975421686,,5.756480577256943,20,0
0.6,1963,control,1.0,0.0,,0.0,20,0
0.6,1963,selective,1.0,0.501328879727261,,5.777756076388888,20,0
0.6,1964,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1964,selective,1.0,0.5042071049255903,,5.7499348958333325,20,0
0.6,1965,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1965,selective,1.0,0.5017402731350955,,5.744492187500001,20,0
0.6,1966,control,1.0,0.0,,0.0,20,0
0.6,1966,selective,1.0,0.4975395112883757,,5.7617751736111105,20,0
0.6,1967,control,1.0,0.0,,0.0,20,0
0.6,1967,selective,1.0,0.4985151397811727,,5.766431749131944,20,0
0.6,1968,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1968,selective,1.0,0.4985151397811727,,5.750327148437501,20,0
0.6,1969,control,1.0,0.0,,0.0,20,0
0.6,1969,selective,1.0,0.5017402731350955,,5.781166992187501,20,0
0.6,1970,control,1.0,0.0,,0.0,20,0
0.6,1970,selective,1.0,0.49642781933956587,,5.773945312500003,20,0
0.6,1971,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1971,selective,1.0,0.49841370757218545,,5.767112630208334,20,0
0.6,1972,control,1.0,0.0,,0.0,20,0
0.6,1972,selective,1.0,0.502958961567793,,5.762107747395833,20,0
0.6,1973,control,1.0,0.0,,0.0,20,0
0.6,1973,selective,1.0,0.49885293117097995,,5.714742838541667,20,0
0.6,1974,control,1.0,0.0,,0.0,20,0
0.6,1974,selective,1.0,0.5002598011440241,,5.752633463541666,20,0
0.6,1975,control,1.0,0.0,,0.0,20,0
0.6,1975,selective,1.0,0.4985151397811727,,5.74935329861111,20,0
0.6,1976,control,1.0,0.0,,0.0,20,0
0.6,1976,selective,1.0,0.49851316638648413,,5.765847981770836,20,0
0.6,1977,control,1.0,0.0,,0.0,20,0
0.6,1977,selective,1.0,0.5015345764311783,,5.755844726562501,20,0
0.6,1978,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1978,selective,1.0,0.4971002876895812,,5.777317165798612,20,0
0.6,1979,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1979,selective,1.0,0.49851316638648413,,5.763753255208336,20,0
0.6,1980,control,1.0,0.0,,0.0,20,0
0.6,1980,selective,1.0,0.4976366925835837,,5.763620876736111,20,0
0.6,1981,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1981,selective,1.0,0.5023696151802839,,5.7576622178819425,20,0
0.6,1982,control,1.0,0.0,,0.0,20,0
0.6,1982,selective,1.0,0.5002598011440241,,5.753170572916669,20,0
0.6,1983,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1983,selective,1.0,0.5002598011440241,,5.734917534722224,20,0
0.6,1984,control,1.0,0.0,,0.0,20,0
0.6,1984,selective,1.0,0.497835610212181,,5.811255967881944,20,0
0.6,1985,control,1.0,0.0,,0.0,20,0
0.6,1985,selective,1.0,0.497835610212181,,5.752587890624999,20,0
0.6,1986,control,1.0,0.0,,0.0,20,0
0.6,1986,selective,1.0,0.5032736325903872,,5.760352105034725,20,0
0.6,1987,control,1.0,0.0,,0.0,20,0
0.6,1987,selective,1.0,0.49948278615542235,,5.764074435763891,20,0
0.6,1988,control,1.0,0.0,,0.0,20,0
0.6,1988,selective,1.0,0.4985151397811727,,5.746976453993057,20,0
0.6,1989,control,1.0,0.0,,0.0,20,0
0.6,1989,selective,1.0,0.4991907225607872,,5.752087673611112,20,0
0.6,1990,control,1.0,4.004283129768646e-17,,0.0,20,0
0.6,1990,selective,1.0,0.4977361513978823,,5.751539171006947,20,0
0.6,1991,control,1.0,8.008566259537292e-17,,0.0,20,0
0.6,1991,selective,1.0,0.5020549441576897,,5.7457986111111135,20,0
0.6,1992,control,1.0,0.0,,0.0,20,0
0.6,1992,selective,1.0,0.4985151397811727,,5.747038845486114,20,0
0.6,1993,control,1.0,0.0,,0.0,20,0
0.6,1993,selective,1.0,0.5002598011440241,,5.760531141493055,20,0
0.6,1994,control,1.0,0.0,,0.0,20,0
0.6,1994,selective,1.0,0.49841370757218545,,5.761066623263889,20,0
0.6,1995,control,1.0,0.0,,0.0,20,0
0.6,1995,selective,1.0,0.49885293117097995,,5.749249131944447,20,0
0.6,1996,control,1.0,0.0,,0.0,20,0
0.6,1996,selective,1.0,0.49817537499667686,,5.75028754340278,20,0
0.6,1997,control,1.0,0.0,,0.0,20,0
0.6,1997,selective,1.0,0.501328879727261,,5.7506722005208335,20,0
0.6,1998,control,1.0,0.0,,0.0,20,0
0.6,1998,selective,1.0,0.49992200975421686,,5.77179904513889,20,0
0.6,1999,control,1.0,0.0,,0.0,20,0
0.6,1999,selective,1.0,0.49958224496972103,,5.772687174479167,20,0
0.7,0,control,1.0,0.0,,0.0,20,0
0.7,0,selective,1.0,0.4974746991596646,,5.81895073784722,20,0
0.7,1,control,1.0,0.0,,0.0,20,0
0.7,1,selective,1.0,0.4960893517237835,,5.810092230902777,20,0
0.7,2,control,1.0,0.0,,0.0,20,0
0.7,2,selective,1.0,0.4933030490821954,,5.819263780381943,20,0
0.7,3,control,1.0,0.0,,0.0,20,0
0.7,3,selective,1.0,0.4974746991596646,,5.816648763020832,20,0
