condition,viability_def,inherit_prob,method,analysis_role,count,mean,median,std,min,max
control,threshold_survival,0.1,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.1,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.2,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.2,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.2,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.2,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.3,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.3,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.3,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.3,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.4,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.4,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.4,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.4,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.5,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.5,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.5,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.5,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.6,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.6,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.6,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.6,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.7,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.7,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.7,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.7,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.8,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.8,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.8,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.8,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.9,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.9,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.9,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,0.9,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,1.0,affinity_rank_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,1.0,balanced_random_group,primary,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,1.0,kmeans_profile,diagnostic_function_preserving,168,0.0,0.0,0.0,0.0,0.0
control,threshold_survival,1.0,prefix_group,primary,168,0.0,0.0,0.0,0.0,0.0
selective,negative_fitness_distribution_entropy,0.1,affinity_rank_group,primary,168,-4.889723982222841,-4.88764805593453,0.023341007566355917,-4.956454816395522,-4.838838057789108
selective,negative_fitness_distribution_entropy,0.1,balanced_random_group,primary,168,-4.888924923817055,-4.890563240062361,0.022774866082660522,-4.941148917629632,-4.831483520133026
selective,negative_fitness_distribution_entropy,0.1,kmeans_profile,diagnostic_function_preserving,168,-4.870864913510438,-4.8720544121181595,0.026570467510370288,-4.959816597207499,-4.802629528478256
selective,negative_fitness_distribution_entropy,0.1,prefix_group,primary,168,-4.889431750749396,-4.890170071591071,0.021582442061097194,-4.948243836615414,-4.842595428428428
selective,negative_fitness_distribution_entropy,0.2,affinity_rank_group,primary,168,-4.894404657800275,-4.891108207354744,0.023155894939261148,-4.951424629021512,-4.837952688545669
selective,negative_fitness_distribution_entropy,0.2,balanced_random_group,primary,168,-4.89013177231879,-4.890624694195898,0.02308021026676272,-4.953139768000017,-4.838597834656783
selective,negative_fitness_distribution_entropy,0.2,kmeans_profile,diagnostic_function_preserving,168,-4.87725703569702,-4.878303209090028,0.025388813980616837,-4.951517370521632,-4.819574792102034
selective,negative_fitness_distribution_entropy,0.2,prefix_group,primary,168,-4.888000085477633,-4.889494412902147,0.020997688380044323,-4.939921005681395,-4.830355075559848
selective,negative_fitness_distribution_entropy,0.3,affinity_rank_group,primary,168,-4.890173412405731,-4.891196002881694,0.02399141575930668,-4.962701950280223,-4.819085989189552
selective,negative_fitness_distribution_entropy,0.3,balanced_random_group,primary,168,-4.891737901376705,-4.892910995093114,0.02360135724422401,-4.939112166716097,-4.828877769439608
selective,negative_fitness_distribution_entropy,0.3,kmeans_profile,diagnostic_function_preserving,168,-4.872168285672511,-4.872662769362569,0.024028677158712687,-4.936576884720538,-4.815758501319427
selective,negative_fitness_distribution_entropy,0.3,prefix_group,primary,168,-4.888581386805912,-4.887050490445336,0.02066587214058753,-4.939197359159257,-4.840615267698855
selective,negative_fitness_distribution_entropy,0.4,affinity_rank_group,primary,168,-4.890243377095784,-4.890370135030666,0.02352058202479978,-4.947057101754943,-4.830336142056689
selective,negative_fitness_distribution_entropy,0.4,balanced_random_group,primary,168,-4.889424636066487,-4.890000986750001,0.022735723376098433,-4.9543459273026205,-4.83189212280898
selective,negative_fitness_distribution_entropy,0.4,kmeans_profile,diagnostic_function_preserving,168,-4.875514679075708,-4.875223146138163,0.025338127630849108,-4.946492237232236,-4.812830614459905
selective,negative_fitness_distribution_entropy,0.4,prefix_group,primary,168,-4.8876177297487,-4.886595583315602,0.02336632019644627,-4.96293006060179,-4.82019481178842
selective,negative_fitness_distribution_entropy,0.5,affinity_rank_group,primary,168,-4.889283309911248,-4.890188955109738,0.02202194644231351,-4.939598896309703,-4.830434892487775
selective,negative_fitness_distribution_entropy,0.5,balanced_random_group,primary,168,-4.889045892336934,-4.8860137435701505,0.023700658360504268,-4.955533662618061,-4.8182993220033055
selective,negative_fitness_distribution_entropy,0.5,kmeans_profile,diagnostic_function_preserving,168,-4.879119284428003,-4.877897336372102,0.02473217510028099,-4.936173805463616,-4.788707214651633
selective,negative_fitness_distribution_entropy,0.5,prefix_group,primary,168,-4.888320377988909,-4.888454852937785,0.02158555881714005,-4.94345990820014,-4.834643775433036
selective,negative_fitness_distribution_entropy,0.6,affinity_rank_group,primary,168,-4.890684753507793,-4.891820923365037,0.023092147391470384,-4.955046135078612,-4.835551071252106
selective,negative_fitness_distribution_entropy,0.6,balanced_random_group,primary,168,-4.891532109304698,-4.891439977572706,0.023114240865685236,-4.962511866967686,-4.819670924826421
selective,negative_fitness_distribution_entropy,0.6,kmeans_profile,diagnostic_function_preserving,168,-4.888081079933645,-4.885399267304944,0.024017139769856137,-4.9447657099303965,-4.818851424987909
selective,negative_fitness_distribution_entropy,0.6,prefix_group,primary,168,-4.890952501677821,-4.891202236699238,0.02270764320354834,-4.9530717466079786,-4.828235916722995
selective,negative_fitness_distribution_entropy,0.7,affinity_rank_group,primary,168,-4.889201193392848,-4.8889216536632585,0.023157845382473514,-4.97180259222013,-4.8240213285617
selective,negative_fitness_distribution_entropy,0.7,balanced_random_group,primary,168,-4.890113857603341,-4.891691682634444,0.024050532070914333,-4.951607288627915,-4.819383000604455
selective,negative_fitness_distribution_entropy,0.7,kmeans_profile,diagnostic_function_preserving,168,-4.894932739711416,-4.895624435667029,0.022391383323681856,-4.957778887761485,-4.806837993600638
selective,negative_fitness_distribution_entropy,0.7,prefix_group,primary,168,-4.890793167018604,-4.891972836475935,0.02123917157505117,-4.934901461323551,-4.822369209708689
selective,negative_fitness_distribution_entropy,0.8,affinity_rank_group,primary,168,-4.893617207710708,-4.896818344634406,0.020769079191625486,-4.933893630968044,-4.828270006312135
selective,negative_fitness_distribution_entropy,0.8,balanced_random_group,primary,168,-4.89171039169649,-4.8913544094192805,0.02357184316221184,-4.950535373277048,-4.820122801739764
selective,negative_fitness_distribution_entropy,0.8,kmeans_profile,diagnostic_function_preserving,168,-4.909784470462152,-4.910180049648175,0.026060255052277295,-4.984392273792259,-4.842539725073511
selective,negative_fitness_distribution_entropy,0.8,prefix_group,primary,168,-4.892870495875759,-4.894220432677265,0.020621879590606816,-4.950731673748856,-4.837082234428627
selective,negative_fitness_distribution_entropy,0.9,affinity_rank_group,primary,168,-4.892104931941999,-4.890443284885523,0.024223614981500875,-4.972464458080329,-4.8306419413872765
selective,negative_fitness_distribution_entropy,0.9,balanced_random_group,primary,168,-4.890760231611672,-4.8920816335666775,0.024744872480414987,-4.954231274882518,-4.8292641854632254
selective,negative_fitness_distribution_entropy,0.9,kmeans_profile,diagnostic_function_preserving,168,-4.953143366572367,-4.945926905165515,0.05481892812419101,-5.171988611259601,-4.824234382119783
selective,negative_fitness_distribution_entropy,0.9,prefix_group,primary,168,-4.897246885879545,-4.896283817556309,0.025770285099201616,-4.975378002618671,-4.835578189376345
selective,negative_fitness_distribution_entropy,1.0,affinity_rank_group,primary,168,-4.891277297922996,-4.890173504293585,0.022023038274182276,-4.941828266255869,-4.837160251023184
selective,negative_fitness_distribution_entropy,1.0,balanced_random_group,primary,168,-4.894986618745726,-4.896015098519109,0.024005299766094442,-4.962726800324117,-4.826817952733624
selective,negative_fitness_distribution_entropy,1.0,kmeans_profile,diagnostic_function_preserving,168,-4.894415789107358,-4.89750993295786,0.042569359925106715,-5.030347104312862,-4.7863289212925375
selective,negative_fitness_distribution_entropy,1.0,prefix_group,primary,168,-4.895379738603067,-4.894367284421996,0.02434770038747196,-4.9580407308638135,-4.843736630089596
control,negative_fitness_distribution_entropy,0.1,affinity_rank_group,primary,168,-4.893447097296203,-4.894188941018107,0.023079254505150314,-4.944518503009971,-4.830448113109175
control,negative_fitness_distribution_entropy,0.1,balanced_random_group,primary,168,-4.894484497830103,-4.8967308698543635,0.02548421970433524,-4.951858268237401,-4.832038617904739
control,negative_fitness_distribution_entropy,0.1,kmeans_profile,diagnostic_function_preserving,168,-4.892584654669412,-4.8917486041400915,0.021726987147001334,-4.969509140515751,-4.83993106653666
control,negative_fitness_distribution_entropy,0.1,prefix_group,primary,168,-4.890153915082491,-4.8897063924428235,0.023033176273714245,-4.939605454510541,-4.832583783530584
control,negative_fitness_distribution_entropy,0.2,affinity_rank_group,primary,168,-4.888832309834715,-4.889616301999078,0.022112762314268453,-4.952778210709013,-4.829400015615592
control,negative_fitness_distribution_entropy,0.2,balanced_random_group,primary,168,-4.890027749404651,-4.890947826639074,0.025612117484965263,-4.957742872061765,-4.818866974450066
control,negative_fitness_distribution_entropy,0.2,kmeans_profile,diagnostic_function_preserving,168,-4.89210999074295,-4.8905088478102865,0.02438979724094164,-4.963225110045677,-4.819920147453897
control,negative_fitness_distribution_entropy,0.2,prefix_group,primary,168,-4.888318154818653,-4.888084624624598,0.020976585076843673,-4.942979810599526,-4.835650814502289
control,negative_fitness_distribution_entropy,0.3,affinity_rank_group,primary,168,-4.891996333653344,-4.891121151366674,0.02359198590993233,-4.948094121588803,-4.829126080180078
control,negative_fitness_distribution_entropy,0.3,balanced_random_group,primary,168,-4.890659599607306,-4.892679862388608,0.024290455136547835,-4.9602455299612345,-4.805904370468218
control,negative_fitness_distribution_entropy,0.3,kmeans_profile,diagnostic_function_preserving,168,-4.887283430160257,-4.886067241363246,0.02092735429503283,-4.947166364243572,-4.833669680260649
control,negative_fitness_distribution_entropy,0.3,prefix_group,primary,168,-4.888598899852995,-4.889329135631012,0.02319742383929748,-4.944325022880953,-4.831187751840092
control,negative_fitness_distribution_entropy,0.4,affinity_rank_group,primary,168,-4.889175790047357,-4.887761394734171,0.023573085955100118,-4.950732313062085,-4.816733632431671
control,negative_fitness_distribution_entropy,0.4,balanced_random_group,primary,168,-4.89008197474539,-4.891328911356711,0.024390827838751218,-4.9564670577176,-4.8209841544120255
control,negative_fitness_distribution_entropy,0.4,kmeans_profile,diagnostic_function_preserving,168,-4.888293324465383,-4.8881355246891385,0.021964829229231434,-4.955166899503356,-4.825302255334728
control,negative_fitness_distribution_entropy,0.4,prefix_group,primary,168,-4.893001697056136,-4.89515592807833,0.024388266853180646,-4.9579508350544526,-4.82613917237154
control,negative_fitness_distribution_entropy,0.5,affinity_rank_group,primary,168,-4.892461272477907,-4.89301114770546,0.023422215737351326,-4.959760306440196,-4.820083588507583
control,negative_fitness_distribution_entropy,0.5,balanced_random_group,primary,168,-4.88978551395324,-4.889139360400196,0.021881922071073624,-4.956377314366692,-4.834535579200119
control,negative_fitness_distribution_entropy,0.5,kmeans_profile,diagnostic_function_preserving,168,-4.89111682086781,-4.890945350061134,0.024938457401664223,-4.951452771992595,-4.829755541223469
control,negative_fitness_distribution_entropy,0.5,prefix_group,primary,168,-4.890228248537645,-4.888405506430729,0.02403879100933935,-4.9437970932706765,-4.826074230718081
control,negative_fitness_distribution_entropy,0.6,affinity_rank_group,primary,168,-4.8926072050308385,-4.8928051257049185,0.021496312448181065,-4.946992693702303,-4.8239404731297775
control,negative_fitness_distribution_entropy,0.6,balanced_random_group,primary,168,-4.888568053123997,-4.887290199539656,0.02236523519631748,-4.944202258267666,-4.8292891628140335
control,negative_fitness_distribution_entropy,0.6,kmeans_profile,diagnostic_function_preserving,168,-4.889440626236076,-4.890637585962696,0.025020413579526415,-4.951831043456986,-4.828695020933452
control,negative_fitness_distribution_entropy,0.6,prefix_group,primary,168,-4.891434742309408,-4.891397217128635,0.02443619728656951,-4.969284367466491,-4.833918426412212
control,negative_fitness_distribution_entropy,0.7,affinity_rank_group,primary,168,-4.890401274103343,-4.8906759532302395,0.022312007513786203,-4.9436976075479295,-4.831000073877633
control,negative_fitness_distribution_entropy,0.7,balanced_random_group,primary,168,-4.890190925478324,-4.892640224780503,0.02164422248728351,-4.942775724593487,-4.809237720061584
control,negative_fitness_distribution_entropy,0.7,kmeans_profile,diagnostic_function_preserving,168,-4.891803154524409,-4.892051111488231,0.021517014958871088,-4.939357463160637,-4.811099767043259
control,negative_fitness_distribution_entropy,0.7,prefix_group,primary,168,-4.892911086780894,-4.8930312717179465,0.021994193948028852,-4.946505489354076,-4.833467177305753
control,negative_fitness_distribution_entropy,0.8,affinity_rank_group,primary,168,-4.8883209186655865,-4.888007034594641,0.0228406612174447,-4.949584520282068,-4.81988311373609
control,negative_fitness_distribution_entropy,0.8,balanced_random_group,primary,168,-4.888041127851106,-4.888913145717629,0.024116252454358247,-4.948923962924112,-4.800429588671301
control,negative_fitness_distribution_entropy,0.8,kmeans_profile,diagnostic_function_preserving,168,-4.894235564339745,-4.892902295107513,0.022942514117246023,-4.964698801592024,-4.830644756164955
control,negative_fitness_distribution_entropy,0.8,prefix_group,primary,168,-4.89326215062178,-4.893676679451168,0.024135379042724146,-4.950237678698885,-4.812750966171338
control,negative_fitness_distribution_entropy,0.9,affinity_rank_group,primary,168,-4.890425364639636,-4.890228031612462,0.022102578428148587,-4.944126165057516,-4.837949298724944
control,negative_fitness_distribution_entropy,0.9,balanced_random_group,primary,168,-4.891366181843451,-4.889361308131841,0.021462893877306276,-4.9455489303916345,-4.832844176081393
control,negative_fitness_distribution_entropy,0.9,kmeans_profile,diagnostic_function_preserving,168,-4.889807248330074,-4.889419720136029,0.022360148212498588,-4.952025414141308,-4.842106686469595
control,negative_fitness_distribution_entropy,0.9,prefix_group,primary,168,-4.890472567520867,-4.887838345230481,0.02408971465063962,-4.946890188576528,-4.831217048294822
control,negative_fitness_distribution_entropy,1.0,affinity_rank_group,primary,168,-4.88767106843549,-4.888090186625073,0.023568111912625953,-4.9845461112633584,-4.812318503092558
control,negative_fitness_distribution_entropy,1.0,balanced_random_group,primary,168,-4.893110079122685,-4.895284447103133,0.02200642580745344,-4.958350458752282,-4.842100245790095
control,negative_fitness_distribution_entropy,1.0,kmeans_profile,diagnostic_function_preserving,168,-4.8903211927960495,-4.89212435446226,0.02354535690126018,-4.947443075137712,-4.819491302500918
control,negative_fitness_distribution_entropy,1.0,prefix_group,primary,168,-4.889858702984302,-4.888465294085045,0.02206913116727568,-4.951315536140427,-4.835777995423356
selective,negative_local_metabolite_configuration_entropy,0.1,affinity_rank_group,primary,168,-3.8823173099560493,-3.8807713620934257,0.0037901568567186733,-3.893543650396343,-3.877764519483505
selective,negative_local_metabolite_configuration_entropy,0.1,balanced_random_group,primary,168,-3.882448375641244,-3.8812350162359723,0.0034532345944372263,-3.891992914614264,-3.8777961125020544
selective,negative_local_metabolite_configuration_entropy,0.1,kmeans_profile,diagnostic_function_preserving,168,-3.9210583291585017,-3.9268232978137627,0.01635325933305652,-3.9377160553038446,-3.878808120366448
selective,negative_local_metabolite_configuration_entropy,0.1,prefix_group,primary,168,-3.8849153550209725,-3.8816995646156043,0.0070743420640867315,-3.902174188386294,-3.8785328128192624
selective,negative_local_metabolite_configuration_entropy,0.2,affinity_rank_group,primary,168,-3.882380197079731,-3.8808024607244045,0.0037308634920135194,-3.893537045004399,-3.8774386304095856
selective,negative_local_metabolite_configuration_entropy,0.2,balanced_random_group,primary,168,-3.882474285948392,-3.8811224455147273,0.003520470929087543,-3.892874755213452,-3.878278372941896
selective,negative_local_metabolite_configuration_entropy,0.2,kmeans_profile,diagnostic_function_preserving,168,-3.9212131507848973,-3.9270067171186285,0.016214871165904827,-3.937578650876058,-3.878654924899068
selective,negative_local_metabolite_configuration_entropy,0.2,prefix_group,primary,168,-3.8848708388917728,-3.881510030283632,0.007139657527542867,-3.9023141633141742,-3.878114985872659
selective,negative_local_metabolite_configuration_entropy,0.3,affinity_rank_group,primary,168,-3.882197624748283,-3.8808274151544104,0.00368807199487396,-3.892897230784045,-3.878049233180208
selective,negative_local_metabolite_configuration_entropy,0.3,balanced_random_group,primary,168,-3.8823612948503246,-3.8809296385809033,0.0035640273855749127,-3.893514663274714,-3.8772547718959673
selective,negative_local_metabolite_configuration_entropy,0.3,kmeans_profile,diagnostic_function_preserving,168,-3.921228893437093,-3.9265163622700645,0.01630771701907663,-3.938092996500118,-3.8785164894484048
selective,negative_local_metabolite_configuration_entropy,0.3,prefix_group,primary,168,-3.884909103950509,-3.881637570400386,0.0071768179247873945,-3.9024836981326807,-3.87772811606615
selective,negative_local_metabolite_configuration_entropy,0.4,affinity_rank_group,primary,168,-3.8824832766738977,-3.8810494585841537,0.003812673279598531,-3.8932397461417145,-3.877965666552885
selective,negative_local_metabolite_configuration_entropy,0.4,balanced_random_group,primary,168,-3.882383454781251,-3.881057336245303,0.0035212348198563233,-3.892409596242925,-3.8769030035650895
selective,negative_local_metabolite_configuration_entropy,0.4,kmeans_profile,diagnostic_function_preserving,168,-3.92122329262219,-3.926984689047707,0.016370371419667566,-3.938588699258036,-3.878681276058962
selective,negative_local_metabolite_configuration_entropy,0.4,prefix_group,primary,168,-3.8848176213997436,-3.8813073654682384,0.007133130936478893,-3.902531652250378,-3.87801441142258
selective,negative_local_metabolite_configuration_entropy,0.5,affinity_rank_group,primary,168,-3.8822646395466194,-3.880722596435289,0.0036749925324879164,-3.892569000848356,-3.877612108852856
selective,negative_local_metabolite_configuration_entropy,0.5,balanced_random_group,primary,168,-3.8825233474557503,-3.8811757298217,0.0035135164663393477,-3.8922602236921193,-3.877755519338701
selective,negative_local_metabolite_configuration_entropy,0.5,kmeans_profile,diagnostic_function_preserving,168,-3.921065490164432,-3.926775465158565,0.016541831231456396,-3.937969453213202,-3.877180038814792
selective,negative_local_metabolite_configuration_entropy,0.5,prefix_group,primary,168,-3.8850399911666478,-3.8817566856116805,0.0072498169933379545,-3.90365433212464,-3.8779396293223343
selective,negative_local_metabolite_configuration_entropy,0.6,affinity_rank_group,primary,168,-3.882331890907369,-3.8808297381094046,0.003640638460222601,-3.8933490712286223,-3.878274446361567
selective,negative_local_metabolite_configuration_entropy,0.6,balanced_random_group,primary,168,-3.882515231643604,-3.881215584000163,0.0035521976300157757,-3.892359853780389,-3.87820478067836
selective,negative_local_metabolite_configuration_entropy,0.6,kmeans_profile,diagnostic_function_preserving,168,-3.9214278893057855,-3.9272899280742237,0.016377898931124547,-3.93857709329838,-3.878224429576112
selective,negative_local_metabolite_configuration_entropy,0.6,prefix_group,primary,168,-3.8849094498641032,-3.881620833992757,0.007150308608076365,-3.9029039764421407,-3.8783208416722257
selective,negative_local_metabolite_configuration_entropy,0.7,affinity_rank_group,primary,168,-3.882306529308265,-3.880822736078295,0.003758685380724236,-3.894132570131742,-3.8775547257029617
selective,negative_local_metabolite_configuration_entropy,0.7,balanced_random_group,primary,168,-3.8823923543224907,-3.881067607997588,0.003511441755250335,-3.893367312730363,-3.8776867924051706
selective,negative_local_metabolite_configuration_entropy,0.7,kmeans_profile,diagnostic_function_preserving,168,-3.9216128867853977,-3.9275263439864574,0.01660179473631362,-3.939694659015171,-3.878237174933888
selective,negative_local_metabolite_configuration_entropy,0.7,prefix_group,primary,168,-3.885012746904125,-3.881663218422431,0.007166240066905264,-3.904006292942454,-3.878605667649994
selective,negative_local_metabolite_configuration_entropy,0.8,affinity_rank_group,primary,168,-3.882606511070379,-3.8810009063608915,0.003892299618552364,-3.894113242101688,-3.878131715650269
selective,negative_local_metabolite_configuration_entropy,0.8,balanced_random_group,primary,168,-3.8825661806853513,-3.881032193835432,0.0036758608500892065,-3.8937071107983616,-3.8773745103694512
selective,negative_local_metabolite_configuration_entropy,0.8,kmeans_profile,diagnostic_function_preserving,168,-3.9220384527753587,-3.928211626549206,0.016762051582682794,-3.940128603126719,-3.87853849674062
selective,negative_local_metabolite_configuration_entropy,0.8,prefix_group,primary,168,-3.885152470413801,-3.8816085132210656,0.007401377700136239,-3.904493580028913,-3.8784101661233374
selective,negative_local_metabolite_configuration_entropy,0.9,affinity_rank_group,primary,168,-3.8828159396745847,-3.8810540404980625,0.004202266431113235,-3.895363076991273,-3.877785191106854
selective,negative_local_metabolite_configuration_entropy,0.9,balanced_random_group,primary,168,-3.88291428563118,-3.88138184385359,0.003963471211188493,-3.896451089660548,-3.878109286365412
selective,negative_local_metabolite_configuration_entropy,0.9,kmeans_profile,diagnostic_function_preserving,168,-3.9245819262329724,-3.9309650638796407,0.01802077154952234,-3.9480630120429545,-3.878041619885472
selective,negative_local_metabolite_configuration_entropy,0.9,prefix_group,primary,168,-3.885471153435117,-3.881962668189789,0.007962842637833575,-3.908433734017265,-3.877771586201263
selective,negative_local_metabolite_configuration_entropy,1.0,affinity_rank_group,primary,168,-3.8819879433440487,-3.880182937719987,0.0060134413790462376,-3.911181593845972,-3.8696509316612495
selective,negative_local_metabolite_configuration_entropy,1.0,balanced_random_group,primary,168,-3.884013665968437,-3.882016184740176,0.006661712089426234,-3.9079766474113486,-3.871364613784123
selective,negative_local_metabolite_configuration_entropy,1.0,kmeans_profile,diagnostic_function_preserving,168,-3.937468404345099,-3.9429846424571595,0.023322316771630415,-3.970557472808925,-3.878230661563507
selective,negative_local_metabolite_configuration_entropy,1.0,prefix_group,primary,168,-3.8884798803306135,-3.884196000024348,0.012714861276016834,-3.925462138084059,-3.871277884657718
control,negative_local_metabolite_configuration_entropy,0.1,affinity_rank_group,primary,168,-3.88042271436898,-3.8804122079451924,0.0007895743520680506,-3.882152963002277,-3.878460143206629
control,negative_local_metabolite_configuration_entropy,0.1,balanced_random_group,primary,168,-3.880361523812426,-3.880358191118881,0.0008719136400721731,-3.882714556995876,-3.878352268534745
control,negative_local_metabolite_configuration_entropy,0.1,kmeans_profile,diagnostic_function_preserving,168,-3.8804089107658775,-3.880402714571174,0.0008082097740484437,-3.88266807997278,-3.878403826096557
control,negative_local_metabolite_configuration_entropy,0.1,prefix_group,primary,168,-3.8804335688862075,-3.880368734180718,0.0007892490810194033,-3.882474737201669,-3.8783277393107167
control,negative_local_metabolite_configuration_entropy,0.2,affinity_rank_group,primary,168,-3.880318741091144,-3.8802325178717925,0.0007992454416722286,-3.882571744275712,-3.8781269377576617
control,negative_local_metabolite_configuration_entropy,0.2,balanced_random_group,primary,168,-3.8803980500862334,-3.8803198377221735,0.0007782678856116846,-3.882168686255021,-3.877962229767988
control,negative_local_metabolite_configuration_entropy,0.2,kmeans_profile,diagnostic_function_preserving,168,-3.8803694946123826,-3.8802734650963764,0.0007498877141896292,-3.882561222519076,-3.878383193698435
control,negative_local_metabolite_configuration_entropy,0.2,prefix_group,primary,168,-3.8803974678530118,-3.8804124302934695,0.0007718966066116845,-3.882865189955784,-3.8784265576121406
control,negative_local_metabolite_configuration_entropy,0.3,affinity_rank_group,primary,168,-3.8803646109584418,-3.8803720120582446,0.0008191467640843423,-3.8825463841550274,-3.8782410185777407
control,negative_local_metabolite_configuration_entropy,0.3,balanced_random_group,primary,168,-3.8802989929443896,-3.88025901093774,0.0007246276614798183,-3.8821143665357183,-3.877789568460837
control,negative_local_metabolite_configuration_entropy,0.3,kmeans_profile,diagnostic_function_preserving,168,-3.8804133981061426,-3.8803983486661617,0.0007505012453079092,-3.883113423289328,-3.878650346939666
control,negative_local_metabolite_configuration_entropy,0.3,prefix_group,primary,168,-3.880368240641191,-3.880302206354234,0.0008014637317387,-3.882283522144738,-3.877990899678472
control,negative_local_metabolite_configuration_entropy,0.4,affinity_rank_group,primary,168,-3.8804005263683456,-3.8803649971389484,0.0007708198064456785,-3.882481799659325,-3.878982633546889
control,negative_local_metabolite_configuration_entropy,0.4,balanced_random_group,primary,168,-3.8802722100688025,-3.8802787698634673,0.0007717672108917619,-3.881877507547176,-3.878259045562081
control,negative_local_metabolite_configuration_entropy,0.4,kmeans_profile,diagnostic_function_preserving,168,-3.8803743936589123,-3.880388452248078,0.0007658835888203563,-3.882479123657622,-3.878479703741848
control,negative_local_metabolite_configuration_entropy,0.4,prefix_group,primary,168,-3.8803446939287447,-3.8802666911517716,0.0007631468387442279,-3.88234128313331,-3.878742622721913
control,negative_local_metabolite_configuration_entropy,0.5,affinity_rank_group,primary,168,-3.880434407093212,-3.880335565787772,0.0007510781706862379,-3.882497654509848,-3.878729179259031
control,negative_local_metabolite_configuration_entropy,0.5,balanced_random_group,primary,168,-3.8803956657783196,-3.880378986371387,0.0007916897726405153,-3.882558218468868,-3.8786195652956215
control,negative_local_metabolite_configuration_entropy,0.5,kmeans_profile,diagnostic_function_preserving,168,-3.88033864107058,-3.8803464436183144,0.0007698287102968069,-3.8822985532290746,-3.878001446717951
control,negative_local_metabolite_configuration_entropy,0.5,prefix_group,primary,168,-3.880395838803357,-3.880454069503947,0.0007684586848522696,-3.882422307710532,-3.878346957763568
control,negative_local_metabolite_configuration_entropy,0.6,affinity_rank_group,primary,168,-3.8803843108310394,-3.880429524988136,0.0007544169158817099,-3.882109631469125,-3.878381317692183
control,negative_local_metabolite_configuration_entropy,0.6,balanced_random_group,primary,168,-3.8805994007030864,-3.8805910071994525,0.0007950024571516505,-3.882666053598404,-3.878624059503718
control,negative_local_metabolite_configuration_entropy,0.6,kmeans_profile,diagnostic_function_preserving,168,-3.880396121351777,-3.8804749050631147,0.0008578176534254468,-3.8825809378790552,-3.877731791169337
control,negative_local_metabolite_configuration_entropy,0.6,prefix_group,primary,168,-3.8803222069017616,-3.8802435358796155,0.0008043414382545165,-3.882463996231926,-3.8772840184635697
