condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.01,2,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.025,2,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.05,2,0.19993230867034206,True
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.01,3,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.025,3,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.05,3,0.18210278092794996,True
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.01,5,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.025,5,0.21318213068142525,False
selective,mean_future_fitness,0.8,kmeans_profile_only_mechanistic,0.05,5,0.15359237030370138,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.01,1,0.24100517838732488,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.025,1,0.2385305595551389,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.05,1,0.21903512532621944,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.01,2,0.22795517193090417,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.025,2,0.22512064295784714,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.05,2,0.20684184933198477,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.01,3,0.21492583577183827,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.025,3,0.21241151584465673,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.05,3,0.1948001062694724,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.01,5,0.1904097303783436,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.025,5,0.18772342427973504,True
selective,mean_future_fitness,0.9,kmeans_profile_only_mechanistic,0.05,5,0.16941914389549403,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.01,1,0.2841145840605404,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.025,1,0.2203673478753147,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.05,1,0.213236180183559,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.01,2,0.2698099356142801,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.025,2,0.2053095531749911,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.05,2,0.19695772446415302,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.01,3,0.2525163326509031,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.025,3,0.18766890935020852,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.05,3,0.17363100976314258,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.01,5,0.21851664985604138,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.025,5,0.13713263773199696,True
selective,mean_future_fitness,1.0,kmeans_profile_only_mechanistic,0.05,5,0.1222316474625739,True
