condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,threshold_survival,0.1,2,balanced_random_group,primary,1,0.0,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,2,0.006446262696956695,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,3,0.010217084644473986,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,4,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,6,0.016663347341430684,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,8,0.019338788090870085,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,12,0.023109610038387376,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,16,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,24,0.02955587273534407,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,32,0.032231313484783475,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,48,0.03600213543230076,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,64,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,96,0.042448398129257464,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,balanced_random_group,primary,128,0.045123838878696865,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,1,0.0,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,2,0.006446262696956695,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,3,0.010217084644473986,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,4,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,6,0.016663347341430684,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,8,0.019338788090870085,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,12,0.023109610038387376,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,16,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,24,0.02955587273534407,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,32,0.032231313484783475,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,48,0.03600213543230076,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,64,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,96,0.042448398129257464,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,affinity_rank_group,primary,128,0.045123838878696865,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,1,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,2,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,3,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,4,0.01289252539391339,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,6,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,8,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,12,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,16,0.02578505078782678,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,24,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,32,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,48,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,64,0.03867757618174017,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,96,0.05157010157565356,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,prefix_group,primary,128,0.05157010157565356,0.0,0.0,0.06446262696956695,"{""status"": ""ok""}"
control,threshold_survival,0.1,2,kmeans_profile,diagnostic_function_preserving,1,0.0,0.0,0.0,0.06446262696956695,"{""diversity"": 0.0, ""k_used"": 1, ""status"": ""disabled_low_diversity""}"
