condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.025,1,0.29858570859809797,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.05,1,0.23144178734850157,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.01,2,0.28687549063811096,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.025,2,0.28107652935442584,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.05,2,0.21359812311663065,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.01,3,0.271156575745738,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.025,3,0.2644111753899701,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.05,3,0.20981807260242089,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.01,5,0.2334449097955618,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.025,5,0.22466784663476333,True
selective,excess_over_control,1.0,all_methods_pooled_diagnostic,0.05,5,0.1936270989566918,True
