condition,viability_def,inherit_prob,rep,method,analysis_role,k,preserved_info,viability,actual_viability,syntactic_info,meta
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,96,0.0892297069434954,-1.340928205619486,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,balanced_random_group,primary,128,0.09485368345469901,-1.3403987892377724,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,1,0.0,-1.3406812533155068,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,2,0.013550526207814146,-1.3393759889256809,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,3,0.02147707590442467,-1.3395022547465585,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,4,0.027101052415628293,-1.3389459912491406,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,6,0.03502760211223882,-1.3388579230394735,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,8,0.04065157862344244,-1.3407545750284422,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,12,0.04857812832005296,-1.3392915313915965,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,16,0.054202104831256585,-1.3412835874828943,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,24,0.0621286545278671,-1.3393409877534086,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,32,0.06775263103907073,-1.3395882916824857,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,48,0.07567918073568125,-1.3387949189166555,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,64,0.08130315724688487,-1.3398860373835544,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,96,0.0892297069434954,-1.3407908497048484,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,affinity_rank_group,primary,128,0.09485368345469901,-1.3398757446565546,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,1,0.027101052415628293,-1.341168516589462,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,2,0.027101052415628293,-1.3383532076549538,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,3,0.027101052415628293,-1.340322717049491,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,4,0.027101052415628293,-1.3404925835298491,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,6,0.054202104831256585,-1.3392467882446248,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,8,0.054202104831256585,-1.3413672251493796,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,12,0.054202104831256585,-1.3406227554254444,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,16,0.054202104831256585,-1.339445258544885,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
control,negative_adjacency_state_entropy,0.8,7,prefix_group,primary,24,0.08130315724688487,-1.339782464240138,-1.3394411552167806,0.13550526207814145,"{""status"": ""ok""}"
