condition,viability_def,inherit_prob,analysis_set,tolerance,smoothing_window,semantic_info,target_reached
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.01,2,0.05726252962303224,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.025,2,0.05491725684106015,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.05,2,0.05100846887110665,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.01,3,0.03613953656434649,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.025,3,0.03142568396899695,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.05,3,0.0235692629767477,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.01,5,0.0,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.025,5,0.0,True
selective,threshold_survival,0.9,kmeans_profile_only_mechanistic,0.05,5,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.01,1,0.08418873143845042,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.025,1,0.08303846135024517,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.05,1,0.08112134453656976,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.01,2,0.05173154411886656,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.025,2,0.04982341339317066,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.05,2,0.04664319551701083,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.01,3,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.025,3,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.05,3,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.01,5,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.025,5,0.0,True
selective,threshold_survival,1.0,kmeans_profile_only_mechanistic,0.05,5,0.0,True
