source_file,condition,inherit_prob,replicate,baseline_replicate,final_mean_fitness,total_information,positional_information,conditional_information,permutation_mean,permutation_std,corrected_conditional_information
results/phase4_core/baseline_information.csv,selective,0.1,13,selective_p0.1_r13,32.4046875,0.2631642251756177,0.0695126244552823,0.5047695173214952,0.2880844111297048,0.0027399162448737,0.2166851061917904
results/phase4_core/baseline_information.csv,selective,0.1,14,selective_p0.1_r14,33.0359375,0.2679672164203616,0.0657158119037258,0.5138576744653859,0.2882461969859232,0.0030055530242755,0.2256114774794627
results/phase4_core/baseline_information.csv,selective,0.1,15,selective_p0.1_r15,32.771875,0.2554410761372915,0.0671275251098483,0.4993049776873317,0.2881542982198243,0.0028355221538836,0.2111506794675073
results/phase4_core/baseline_information.csv,selective,0.1,16,selective_p0.1_r16,33.53359375,0.2647860478299536,0.0655289111919821,0.5083485204079075,0.288202323398289,0.0029217177600998,0.2201461970096184
results/phase4_core/baseline_information.csv,selective,0.1,17,selective_p0.1_r17,32.2046875,0.2548751650351923,0.0613964143903185,0.502504676041442,0.2886781230061154,0.00303682857636,0.2138265530353265
results/phase4_core/baseline_information.csv,selective,0.1,18,selective_p0.1_r18,33.13515625,0.2601994049741832,0.0646969660283198,0.5095274239366905,0.2886813371622935,0.0027809375329975,0.2208460867743969
results/phase4_core/baseline_information.csv,selective,0.1,19,selective_p0.1_r19,32.80078125,0.2552043689954427,0.0642734208597918,0.4988586806211935,0.2881651038078298,0.0029153939789638,0.2106935768133637
results/phase4_core/baseline_information.csv,selective,0.2,0,selective_p0.2_r00,33.08671875,0.2604786487069926,0.0693922239297731,0.5073316948013016,0.2882829216887346,0.0028532172076632,0.2190487731125669
results/phase4_core/baseline_information.csv,selective,0.2,1,selective_p0.2_r01,32.74609375,0.2560322728783816,0.0649105384254205,0.5040014218199462,0.288475021218336,0.0030995869043413,0.2155264006016102
results/phase4_core/baseline_information.csv,selective,0.2,2,selective_p0.2_r02,32.85,0.2625022313760025,0.0665965373876242,0.5034517423437146,0.28841766075135,0.0028335445007051,0.2150340815923646
results/phase4_core/baseline_information.csv,selective,0.2,3,selective_p0.2_r03,32.46640625,0.2690342100283721,0.069109813282432,0.513365855236634,0.288348013016897,0.0028706424841561,0.225017842219737
results/phase4_core/baseline_information.csv,selective,0.2,4,selective_p0.2_r04,32.809375,0.2681696221174507,0.0714386651934878,0.5048554895271655,0.2879028565256266,0.0027768718174516,0.2169526330015388
results/phase4_core/baseline_information.csv,selective,0.2,5,selective_p0.2_r05,33.41640625,0.2623723904262054,0.0671958688086477,0.5052484405998896,0.2886682856902996,0.0033129129145299,0.2165801549095899
results/phase4_core/baseline_information.csv,selective,0.2,6,selective_p0.2_r06,32.96015625,0.255101769026812,0.0674531817475025,0.4994361420602698,0.2884457231921218,0.0032169291730276,0.210990418868148
results/phase4_core/baseline_information.csv,selective,0.2,7,selective_p0.2_r07,32.90859375,0.2608736955255554,0.0654251143314107,0.5072869805049717,0.2883750089744727,0.0031424566876042,0.2189119715304989
results/phase4_core/baseline_information.csv,selective,0.2,8,selective_p0.2_r08,32.75625,0.257116055067948,0.0621519991022753,0.5071973809955317,0.2881613286072271,0.0030152378470891,0.2190360523883045
results/phase4_core/baseline_information.csv,selective,0.2,9,selective_p0.2_r09,32.1171875,0.2606849517851347,0.0692661266384049,0.5050622476035317,0.2880043200700155,0.0030826624479798,0.2170579275335162
results/phase4_core/baseline_information.csv,selective,0.2,10,selective_p0.2_r10,33.60703125,0.2608198720097422,0.0655289819115005,0.5035523719757405,0.2883489179405017,0.0030308369300328,0.2152034540352387
results/phase4_core/baseline_information.csv,selective,0.2,11,selective_p0.2_r11,33.02734375,0.2593292212569133,0.0709672040548806,0.5021427090923165,0.2876341507270815,0.0030626330735532,0.214508558365235
results/phase4_core/baseline_information.csv,selective,0.2,12,selective_p0.2_r12,33.5578125,0.2623899618180455,0.0708130150509622,0.5054159083559571,0.2879196238503423,0.0028759076367878,0.2174962845056147
results/phase4_core/baseline_information.csv,selective,0.2,13,selective_p0.2_r13,32.38671875,0.2583628796095508,0.0692016838133949,0.5020535178174799,0.2877382414526492,0.0030747507549951,0.2143152763648306
results/phase4_core/baseline_information.csv,selective,0.2,14,selective_p0.2_r14,32.42109375,0.2586340527513903,0.0680117161326517,0.5013801917004421,0.2882697537557171,0.0030305443505868,0.213110437944725
results/phase4_core/baseline_information.csv,selective,0.2,15,selective_p0.2_r15,32.575,0.2620244960489121,0.0677390330873191,0.5075691668159583,0.288483087424411,0.0028900441848584,0.2190860793915472
results/phase4_core/baseline_information.csv,selective,0.2,16,selective_p0.2_r16,32.959375,0.2604454916513292,0.0712788476659328,0.5035465546379794,0.2881660367158711,0.0030061642816327,0.2153805179221082
results/phase4_core/baseline_information.csv,selective,0.2,17,selective_p0.2_r17,32.871875,0.2695006904103575,0.0683865360372439,0.5170228568655099,0.2880270558210585,0.0029456999583365,0.2289958010444513
results/phase4_core/baseline_information.csv,selective,0.2,18,selective_p0.2_r18,32.7171875,0.2542414941834814,0.067695059921738,0.493805821799845,0.2880008167115308,0.0031098708851138,0.2058050050883141
results/phase4_core/baseline_information.csv,selective,0.2,19,selective_p0.2_r19,32.4890625,0.2598025707097471,0.065999200154966,0.5032115649095271,0.2878452597023926,0.0029574124775945,0.2153663052071344
results/phase4_core/baseline_information.csv,selective,0.3,0,selective_p0.3_r00,33.11640625,0.259796478534995,0.072296718363584,0.5009100689755013,0.2879489863592721,0.0031836725352427,0.2129610826162291
results/phase4_core/baseline_information.csv,selective,0.3,1,selective_p0.3_r01,32.60390625,0.2636442921024045,0.0674094565148422,0.5053413848406845,0.2883437562904803,0.0031601456716948,0.2169976285502041
results/phase4_core/baseline_information.csv,selective,0.3,2,selective_p0.3_r02,32.4375,0.2548284735419309,0.0813523003983108,0.4934907487853759,0.2868199798707758,0.0027394611645096,0.2066707689146
results/phase4_core/baseline_information.csv,selective,0.3,3,selective_p0.3_r03,32.8140625,0.2547627519080194,0.0745366857681845,0.4963476750712892,0.2876828100062908,0.0029517674845949,0.2086648650649983
results/phase4_core/baseline_information.csv,selective,0.3,4,selective_p0.3_r04,32.53203125,0.2596697653815187,0.0740038590308845,0.5008560146820458,0.2875670180927255,0.0029384207106773,0.2132889965893202
results/phase4_core/baseline_information.csv,selective,0.3,5,selective_p0.3_r05,33.08046875,0.2625666210457881,0.0761305525373579,0.5083885529440498,0.2876091514284853,0.002938829205838,0.2207794015155644
results/phase4_core/baseline_information.csv,selective,0.3,6,selective_p0.3_r06,33.3703125,0.2641755138454867,0.0727080504735908,0.505072519775225,0.2875409904988759,0.0030756935659771,0.2175315292763491
results/phase4_core/baseline_information.csv,selective,0.3,7,selective_p0.3_r07,32.91171875,0.2594479205150663,0.0794190392442891,0.5028459186661257,0.2873675717245868,0.0030451475841259,0.2154783469415389
results/phase4_core/baseline_information.csv,selective,0.3,8,selective_p0.3_r08,32.74921875,0.2515167809157681,0.0695368589721336,0.4998351512438421,0.2878490947657541,0.0027791505864157,0.2119860564780879
results/phase4_core/baseline_information.csv,selective,0.3,9,selective_p0.3_r09,33.11875,0.2579355951138259,0.0729559739041761,0.493705339454756,0.287546953421148,0.0030510160416687,0.2061583860336079
results/phase4_core/baseline_information.csv,selective,0.3,10,selective_p0.3_r10,33.0765625,0.259737411883656,0.0741943508016433,0.5034812370359653,0.2878153641511246,0.0028493964321272,0.2156658728848406
results/phase4_core/baseline_information.csv,selective,0.3,11,selective_p0.3_r11,32.921875,0.2587391333661261,0.0765104951858843,0.5009043368866473,0.2878415697229067,0.003094422217074,0.2130627671637405
results/phase4_core/baseline_information.csv,selective,0.3,12,selective_p0.3_r12,32.9109375,0.2547218242733693,0.0731596042544805,0.4971872957073625,0.2879975550884929,0.002979880617658,0.2091897406188695
results/phase4_core/baseline_information.csv,selective,0.3,13,selective_p0.3_r13,32.5859375,0.2629366852962668,0.0706258407096894,0.5046342146318683,0.2880053301729595,0.0027810989592409,0.2166288844589088
results/phase4_core/baseline_information.csv,selective,0.3,14,selective_p0.3_r14,32.403125,0.2643777360576428,0.0712802915333273,0.5049528823488953,0.2881217529252627,0.0027591015692647,0.2168311294236326
results/phase4_core/baseline_information.csv,selective,0.3,15,selective_p0.3_r15,33.6890625,0.2638397395073767,0.0833877627711144,0.5052026597792246,0.2871684790670931,0.0030209075439867,0.2180341807121315
results/phase4_core/baseline_information.csv,selective,0.3,16,selective_p0.3_r16,33.6328125,0.2522211321275647,0.0725044885296159,0.5009547451078883,0.2882094522846812,0.0028026740550326,0.212745292823207
results/phase4_core/baseline_information.csv,selective,0.3,17,selective_p0.3_r17,32.5109375,0.2692212091696908,0.0774901690472877,0.507081642513346,0.2874161407738536,0.0029625161147763,0.2196655017394923
results/phase4_core/baseline_information.csv,selective,0.3,18,selective_p0.3_r18,32.784375,0.2578981554085945,0.0745294450910494,0.4966924618751395,0.2876610624406513,0.0029192459650401,0.2090313994344881
results/phase4_core/baseline_information.csv,selective,0.3,19,selective_p0.3_r19,32.98046875,0.2602070123996077,0.0757607849611045,0.5041809036664426,0.2878879472287822,0.0027957598396418,0.2162929564376604
results/phase4_core/baseline_information.csv,selective,0.4,0,selective_p0.4_r00,32.94609375,0.2585229618813935,0.0816023474737288,0.5000384530155244,0.2873280450742944,0.0030411896854169,0.2127104079412299
results/phase4_core/baseline_information.csv,selective,0.4,1,selective_p0.4_r01,33.15,0.2616717755517201,0.0796788924554755,0.5015826434855029,0.2875309816226438,0.0030710840627756,0.214051661862859
results/phase4_core/baseline_information.csv,selective,0.4,2,selective_p0.4_r02,33.24921875,0.2575470359584668,0.0859267778892777,0.4997046501013922,0.2870764579056968,0.0031568711590916,0.2126281921956954
results/phase4_core/baseline_information.csv,selective,0.4,3,selective_p0.4_r03,32.56328125,0.2611818368266186,0.0746249376959402,0.498570304480336,0.2877021418343015,0.0029681881898013,0.2108681626460345
results/phase4_core/baseline_information.csv,selective,0.4,4,selective_p0.4_r04,32.63515625,0.2623439404355334,0.0834702381046945,0.5007952779906494,0.2869908952789775,0.0028965789325687,0.2138043827116718
results/phase4_core/baseline_information.csv,selective,0.4,5,selective_p0.4_r05,32.4875,0.2594163962522283,0.0846755395122782,0.5000342287665135,0.2871661543388126,0.0029925758296561,0.2128680744277009
results/phase4_core/baseline_information.csv,selective,0.4,6,selective_p0.4_r06,32.615625,0.2660772010639867,0.0873748292153884,0.5016961679335439,0.2866022393393679,0.0029158241562709,0.2150939285941759
results/phase4_core/baseline_information.csv,selective,0.4,7,selective_p0.4_r07,32.46484375,0.2608978796193608,0.0874329786983703,0.5051280582065288,0.2869556651146848,0.0029948736457131,0.218172393091844
results/phase4_core/baseline_information.csv,selective,0.4,8,selective_p0.4_r08,33.3359375,0.2636905477007103,0.0828379675035815,0.5008397149679941,0.2870044293900503,0.0030160483787441,0.2138352855779438
results/phase4_core/baseline_information.csv,selective,0.4,9,selective_p0.4_r09,33.2875,0.262786607148849,0.0798775991155766,0.5022070042415285,0.2872526455253461,0.0028907651575084,0.2149543587161824
results/phase4_core/baseline_information.csv,selective,0.4,10,selective_p0.4_r10,33.1890625,0.2595452361131021,0.081064272974934,0.5033226730523883,0.2869115401638491,0.0033300925837993,0.2164111328885392
results/phase4_core/baseline_information.csv,selective,0.4,11,selective_p0.4_r11,32.3578125,0.2685802091678315,0.0936240560950127,0.5031380747341833,0.2862325642107063,0.0032491333919265,0.2169055105234769
results/phase4_core/baseline_information.csv,selective,0.4,12,selective_p0.4_r12,32.45078125,0.2614976540621072,0.0882398571187435,0.4963472599483729,0.2869991932639202,0.0030237224495949,0.2093480666844526
results/phase4_core/baseline_information.csv,selective,0.4,13,selective_p0.4_r13,32.890625,0.268208935178769,0.089365900958491,0.50431892492995,0.2864301280012434,0.0028085260733746,0.2178887969287065
results/phase4_core/baseline_information.csv,selective,0.4,14,selective_p0.4_r14,33.3796875,0.261155445870889,0.0913172237130157,0.4931037403536016,0.2868972433886602,0.0027479646037239,0.2062064969649414
results/phase4_core/baseline_information.csv,selective,0.4,15,selective_p0.4_r15,32.67890625,0.2664005612126708,0.0764572541157723,0.5098090658653112,0.287643292580556,0.0030562418878353,0.2221657732847551
results/phase4_core/baseline_information.csv,selective,0.4,16,selective_p0.4_r16,33.26328125,0.2707778208814178,0.0881617864959556,0.506590177420593,0.286937500641107,0.0029080227149085,0.2196526767794859
results/phase4_core/baseline_information.csv,selective,0.4,17,selective_p0.4_r17,32.69765625,0.2719433443089635,0.0901327331819465,0.5067763130227809,0.2865990179926635,0.0027640842274417,0.2201772950301174
results/phase4_core/baseline_information.csv,selective,0.4,18,selective_p0.4_r18,33.36015625,0.2659886001065313,0.0805651823946709,0.506297236631271,0.2870156523234377,0.0029089565852927,0.2192815843078333
results/phase4_core/baseline_information.csv,selective,0.4,19,selective_p0.4_r19,32.7140625,0.2608050839849412,0.0919806668776831,0.4968853320596617,0.2860958430933627,0.0028449941116501,0.2107894889662989
results/phase4_core/baseline_information.csv,selective,0.5,0,selective_p0.5_r00,32.7015625,0.2592850379095772,0.113044561181408,0.4899451722480302,0.2851446824865738,0.0030593842091583,0.2048004897614564
results/phase4_core/baseline_information.csv,selective,0.5,1,selective_p0.5_r01,33.11328125,0.2682829449152345,0.1013174364892939,0.5066318694768807,0.2861156372124134,0.0030315183753654,0.2205162322644672
results/phase4_core/baseline_information.csv,selective,0.5,2,selective_p0.5_r02,32.7015625,0.2685110719040726,0.1013549962804886,0.5034195782425271,0.2859995192791424,0.0030369709892857,0.2174200589633846
results/phase4_core/baseline_information.csv,selective,0.5,3,selective_p0.5_r03,32.8953125,0.2686603342520912,0.0953474447485823,0.5075771575613643,0.2860441943054047,0.0030130445925299,0.2215329632559596
results/phase4_core/baseline_information.csv,selective,0.5,4,selective_p0.5_r04,32.6703125,0.2734634525390612,0.1114730336994582,0.50936495562291,0.2854773208564495,0.0029322290636389,0.2238876347664604
results/phase4_core/baseline_information.csv,selective,0.5,5,selective_p0.5_r05,32.77421875,0.2735879419897271,0.1114709278944091,0.5067270524413203,0.2852840691588412,0.0031767204421695,0.2214429832824791
results/phase4_core/baseline_information.csv,selective,0.5,6,selective_p0.5_r06,33.35625,0.2716843428268582,0.109374496424738,0.5035195359601644,0.2856781601410814,0.0031603748153761,0.217841375819083
results/phase4_core/baseline_information.csv,selective,0.5,7,selective_p0.5_r07,32.58515625,0.2669105565375004,0.1008459427843916,0.504851766191842,0.2857664351913114,0.0030920552700301,0.2190853310005305
results/phase4_core/baseline_information.csv,selective,0.5,8,selective_p0.5_r08,32.99296875,0.2691829790716498,0.0968928353354054,0.5040761087830574,0.2864930707634813,0.0029902415447943,0.217583038019576
results/phase4_core/baseline_information.csv,selective,0.5,9,selective_p0.5_r09,33.12890625,0.2619021532394247,0.0974452779290853,0.4969629853812126,0.286054384509679,0.0029442607975106,0.2109086008715335
results/phase4_core/baseline_information.csv,selective,0.5,10,selective_p0.5_r10,33.07421875,0.2686176689669799,0.1060101591583723,0.5061432164421161,0.2857580918429226,0.0031742311975573,0.2203851245991934
results/phase4_core/baseline_information.csv,selective,0.5,11,selective_p0.5_r11,32.87109375,0.2586017407845249,0.0971170381616167,0.4911147851348171,0.28656708732179,0.0031142252381937,0.2045476978130271
results/phase4_core/baseline_information.csv,selective,0.5,12,selective_p0.5_r12,33.4015625,0.2743174281765258,0.121167391800102,0.5006552484891724,0.2848833786533417,0.0027937836703286,0.2157718698358307
results/phase4_core/baseline_information.csv,selective,0.5,13,selective_p0.5_r13,32.3140625,0.2719782118076747,0.1066692311280962,0.502835177948873,0.2852508352398127,0.003085536754084,0.2175843427090603
results/phase4_core/baseline_information.csv,selective,0.5,14,selective_p0.5_r14,32.83984375,0.2720256715160685,0.1101742059379783,0.5061162192481686,0.2851522669918744,0.0030897555132238,0.2209639522562941
results/phase4_core/baseline_information.csv,selective,0.5,15,selective_p0.5_r15,32.453125,0.2679960671830504,0.1067241887311895,0.5051485250375735,0.2856005778065208,0.0028153372908051,0.2195479472310526
results/phase4_core/baseline_information.csv,selective,0.5,16,selective_p0.5_r16,32.69765625,0.2685937110121147,0.1005506596894766,0.5017544278062035,0.2857044961036147,0.0027384401151209,0.2160499317025888
results/phase4_core/baseline_information.csv,selective,0.5,17,selective_p0.5_r17,33.56171875,0.274664226044415,0.1183224357132172,0.5033713749055536,0.2850783534979174,0.0030060201755725,0.2182930214076362
results/phase4_core/baseline_information.csv,selective,0.5,18,selective_p0.5_r18,32.9140625,0.2690961321329172,0.1021140195327423,0.5046281638224756,0.2858988049193097,0.0029675723246854,0.2187293589031658
results/phase4_core/baseline_information.csv,selective,0.5,19,selective_p0.5_r19,32.63828125,0.2721978057604189,0.1083172714696379,0.5062993856859751,0.2849864179314809,0.002918028165163,0.2213129677544942
results/phase4_core/baseline_information.csv,selective,0.6,0,selective_p0.6_r00,32.8671875,0.2718215757615193,0.1485348329002125,0.4915297318819644,0.2821298531131822,0.002587998777569,0.2093998787687822
results/phase4_core/baseline_information.csv,selective,0.6,1,selective_p0.6_r01,32.48359375,0.2701967166576682,0.1299537355532972,0.501328879727261,0.2832392726451486,0.0027642343007606,0.2180896070821124
results/phase4_core/baseline_information.csv,selective,0.6,2,selective_p0.6_r02,33.1109375,0.277112471220344,0.1395050976886399,0.4959245984786272,0.2830650613514129,0.0028212089850827,0.2128595371272142
results/phase4_core/baseline_information.csv,selective,0.6,3,selective_p0.6_r03,33.021875,0.285557095773376,0.1364369089521504,0.5059418219866118,0.2832381606941837,0.0028850986822138,0.222703661292428
results/phase4_core/baseline_information.csv,selective,0.6,4,selective_p0.6_r04,33.0328125,0.2708191287823754,0.1358060747233941,0.4965638827955787,0.282925221294391,0.0029498940156869,0.2136386615011877
results/phase4_core/baseline_information.csv,selective,0.6,5,selective_p0.6_r05,33.209375,0.2717643819461072,0.1346256201868549,0.4991907225607872,0.2836101340359362,0.0029448603754796,0.2155805885248509
results/phase4_core/baseline_information.csv,selective,0.6,6,selective_p0.6_r06,33.209375,0.2853858483444537,0.1329004844023319,0.5110862418542963,0.2834568086358339,0.00291065991011,0.2276294332184623
results/phase4_core/baseline_information.csv,selective,0.6,7,selective_p0.6_r07,33.37890625,0.2635161418475693,0.132840522016239,0.4895322714654087,0.2832097731859702,0.0031476236164978,0.2063224982794384
results/phase4_core/baseline_information.csv,selective,0.6,8,selective_p0.6_r08,32.57421875,0.2720616443817977,0.1333961015635547,0.4976366925835837,0.2832568883017275,0.003088111170398,0.2143798042818561
results/phase4_core/baseline_information.csv,selective,0.6,9,selective_p0.6_r09,33.77109375,0.2833966163146476,0.1537869747400009,0.5041776500004904,0.2836161786859079,0.0032070727927118,0.2205614713145824
results/phase4_core/baseline_information.csv,selective,0.6,10,selective_p0.6_r10,32.709375,0.2789786428581871,0.1390774033016292,0.5064273219258564,0.2831208838414026,0.0027282171535134,0.2233064380844537
results/phase4_core/baseline_information.csv,selective,0.6,11,selective_p0.6_r11,32.4859375,0.2698711401912267,0.1355935173150496,0.4944946314673031,0.282844285269452,0.0028396629994535,0.211650346197851
results/phase4_core/baseline_information.csv,selective,0.6,12,selective_p0.6_r12,32.76484375,0.2778917968828877,0.1201277967283686,0.5062448644068615,0.2844660345706851,0.0027679449133657,0.2217788298361763
results/phase4_core/baseline_information.csv,selective,0.6,13,selective_p0.6_r13,32.59453125,0.2729574613973629,0.1348195315941115,0.496291755883553,0.2832304578426495,0.0029281306783262,0.2130612980409035
results/phase4_core/baseline_information.csv,selective,0.6,14,selective_p0.6_r14,32.99375,0.2755825706821614,0.1488003628439725,0.5017402731350955,0.2816593613404324,0.0029892049363622,0.220080911794663
results/phase4_core/baseline_information.csv,selective,0.6,15,selective_p0.6_r15,33.08984375,0.2791481939196858,0.1500324902024053,0.4985151397811727,0.2826015735366665,0.0027953528705027,0.2159135662445061
results/phase4_core/baseline_information.csv,selective,0.6,16,selective_p0.6_r16,33.15703125,0.2856371645882827,0.1562830777203915,0.5042365598506902,0.282371025583372,0.0026776743868459,0.2218655342673181
results/phase4_core/baseline_information.csv,selective,0.6,17,selective_p0.6_r17,32.3890625,0.2794382565016311,0.1283649628395406,0.5023696151802839,0.2835016573884428,0.0029200838940537,0.2188679577918411
results/phase4_core/baseline_information.csv,selective,0.6,18,selective_p0.6_r18,33.30078125,0.2726941546359135,0.1511171738501517,0.4951384750015372,0.2824276552689278,0.0027736508531278,0.2127108197326093
results/phase4_core/baseline_information.csv,selective,0.6,19,selective_p0.6_r19,32.82734375,0.2751380611847631,0.1327956181049437,0.497835610212181,0.2840019156312108,0.0031858648181963,0.2138336945809701
results/phase4_core/baseline_information.csv,selective,0.7,0,selective_p0.7_r00,33.1734375,0.283726829750193,0.1858344965661242,0.4982071889354211,0.2794748979200734,0.0028635148046793,0.2187322910153477
results/phase4_core/baseline_information.csv,selective,0.7,1,selective_p0.7_r01,32.1296875,0.2857075497431502,0.193560145803942,0.4968828807062739,0.2783737511252783,0.0030884372733325,0.2185091295809956
results/phase4_core/baseline_information.csv,selective,0.7,2,selective_p0.7_r02,32.85546875,0.2860675385887948,0.2018412038273538,0.4979598204404434,0.2795448157570238,0.0028978362599729,0.2184150046834196
results/phase4_core/baseline_information.csv,selective,0.7,3,selective_p0.7_r03,32.2875,0.285550150914183,0.2131733378358506,0.4878869933753644,0.2780209962438607,0.002848669314823,0.2098659971315037
results/phase4_core/baseline_information.csv,selective,0.7,4,selective_p0.7_r04,32.38984375,0.2846973747232836,0.2001320042323715,0.4912804798452597,0.2794144023136575,0.0028354837832362,0.2118660775316022
results/phase4_core/baseline_information.csv,selective,0.7,5,selective_p0.7_r05,33.10234375,0.2792917349377436,0.1807726744067663,0.4970785738548405,0.2803140796284184,0.0032080900683074,0.2167644942264221
results/phase4_core/baseline_information.csv,selective,0.7,6,selective_p0.7_r06,33.15,0.2896220100628019,0.1852153452035608,0.5001121676409493,0.2802513825157991,0.0029654342536744,0.2198607851251502
results/phase4_core/baseline_information.csv,selective,0.7,7,selective_p0.7_r07,33.178125,0.29173792974856,0.2111093153181694,0.4933030490821954,0.277088478754608,0.0028695195500355,0.2162145703275874
results/phase4_core/baseline_information.csv,selective,0.7,8,selective_p0.7_r08,33.76953125,0.2902496590950282,0.1879935903397882,0.5038811800780163,0.2803931260943105,0.0027379213115191,0.2234880539837057
results/phase4_core/baseline_information.csv,selective,0.7,9,selective_p0.7_r09,33.32734375,0.2735653077407577,0.1781012721577657,0.4917016315366156,0.280796123305667,0.0027582453043524,0.2109055082309485
results/phase4_core/baseline_information.csv,selective,0.7,10,selective_p0.7_r10,33.25625,0.2814669366560525,0.1862854034799324,0.4978708244644886,0.2804526481135981,0.0027833963466335,0.2174181763508905
results/phase4_core/baseline_information.csv,selective,0.7,11,selective_p0.7_r11,32.79453125,0.2824594896852966,0.1758855246685345,0.4963497484796794,0.2797220620952159,0.0029549666113973,0.2166276863844634
results/phase4_core/baseline_information.csv,selective,0.7,12,selective_p0.7_r12,32.8765625,0.2876194197764575,0.1840421602362612,0.5031917545278032,0.2790374691914172,0.0027658225691478,0.2241542853363859
results/phase4_core/baseline_information.csv,selective,0.7,13,selective_p0.7_r13,32.7359375,0.2903165048382117,0.2048462252252538,0.50384256716783,0.2775505379985358,0.0027783762720239,0.2262920291692942
results/phase4_core/baseline_information.csv,selective,0.7,14,selective_p0.7_r14,33.8671875,0.2754353127844179,0.1832220390810163,0.4895634121005519,0.279202596581198,0.0027206064765923,0.2103608155193538
results/phase4_core/baseline_information.csv,selective,0.7,15,selective_p0.7_r15,33.39921875,0.2877340668570968,0.2012235832350117,0.4891117494105648,0.2776180515413194,0.0030262524933421,0.2114936978692453
results/phase4_core/baseline_information.csv,selective,0.7,16,selective_p0.7_r16,33.61875,0.2761670706219933,0.1769579745923519,0.4954166382852264,0.2799590816575227,0.0029224276294482,0.2154575566277036
results/phase4_core/baseline_information.csv,selective,0.7,17,selective_p0.7_r17,32.346875,0.2891241454261103,0.1995731937581391,0.4952958227412931,0.2795095205368675,0.0024983344995911,0.2157863022044256
results/phase4_core/baseline_information.csv,selective,0.7,18,selective_p0.7_r18,33.1046875,0.2885076365986684,0.1914757462520028,0.4996356921073121,0.2783091634553448,0.0028361134776322,0.2213265286519672
results/phase4_core/baseline_information.csv,selective,0.7,19,selective_p0.7_r19,32.14375,0.2886101931969397,0.2044631889331915,0.4916592270838841,0.2783272328219899,0.0026787659134119,0.2133319942618942
results/phase4_core/baseline_information.csv,selective,0.8,0,selective_p0.8_r00,32.5890625,0.3060131389590824,0.2835398706201739,0.4837290978177357,0.2704242373288164,0.0028373161655246,0.2133048604889194
results/phase4_core/baseline_information.csv,selective,0.8,1,selective_p0.8_r01,33.4828125,0.3063445648147921,0.3036378562236181,0.4935623530973284,0.2711549906922198,0.0028273553639919,0.2224073624051085
results/phase4_core/baseline_information.csv,selective,0.8,2,selective_p0.8_r02,33.10546875,0.3091817379736205,0.3257706968567393,0.4822472701333799,0.2661835970537934,0.0028693005521455,0.2160636730795864
results/phase4_core/baseline_information.csv,selective,0.8,3,selective_p0.8_r03,33.05859375,0.3096719158661782,0.319756775523681,0.4967630568534864,0.2705013672053842,0.0029281064106654,0.2262616896481022
results/phase4_core/baseline_information.csv,selective,0.8,4,selective_p0.8_r04,32.796875,0.3106451329727474,0.3127891827434105,0.4787259137276201,0.2677410438427943,0.0025509478600674,0.2109848698848257
results/phase4_core/baseline_information.csv,selective,0.8,5,selective_p0.8_r05,33.31953125,0.2961515581026145,0.2696961815285545,0.486347916087584,0.268450287461743,0.0028504566219559,0.217897628625841
results/phase4_core/baseline_information.csv,selective,0.8,6,selective_p0.8_r06,33.0859375,0.2876410375367629,0.2705969208038061,0.4804940275722013,0.2713332746149983,0.0029087386281753,0.209160752957203
results/phase4_core/baseline_information.csv,selective,0.8,7,selective_p0.8_r07,33.090625,0.3285306154759709,0.3186016172698481,0.5014755781719208,0.268531539250057,0.0025727805883921,0.2329440389218637
results/phase4_core/baseline_information.csv,selective,0.8,8,selective_p0.8_r08,33.18203125,0.3187483591079473,0.3316617821218028,0.4936492430119042,0.2667906713283063,0.0026917541829962,0.2268585716835979
results/phase4_core/baseline_information.csv,selective,0.8,9,selective_p0.8_r09,33.26875,0.3026836164091969,0.3006557748073269,0.4831393320389009,0.2674895705097239,0.002913360734637,0.215649761529177
results/phase4_core/baseline_information.csv,selective,0.8,10,selective_p0.8_r10,33.025,0.3049179253936093,0.3283169083067793,0.4855313276335978,0.2690878984049727,0.00279933656343,0.216443429228625
results/phase4_core/baseline_information.csv,selective,0.8,11,selective_p0.8_r11,33.3578125,0.3020551047389972,0.3085742316472191,0.4908240758074672,0.2693352883462445,0.0026339844197509,0.2214887874612226
results/phase4_core/baseline_information.csv,selective,0.8,12,selective_p0.8_r12,32.7703125,0.3100643839623018,0.3199543685678088,0.4864422899251295,0.2671370238504816,0.0026801003547542,0.2193052660746479
results/phase4_core/baseline_information.csv,selective,0.8,13,selective_p0.8_r13,32.62421875,0.3082872634106415,0.2867887406585305,0.4889245897240212,0.270248380485514,0.0029008481963057,0.2186762092385072
results/phase4_core/baseline_information.csv,selective,0.8,14,selective_p0.8_r14,33.296875,0.2982287859560326,0.2693331930571385,0.4916561475691537,0.2730277818899664,0.0026050340781663,0.2186283656791873
results/phase4_core/baseline_information.csv,selective,0.8,15,selective_p0.8_r15,33.1421875,0.3017870189775342,0.2642714070471332,0.4889299496778352,0.2725437549500351,0.0026322683036929,0.2163861947278001
results/phase4_core/baseline_information.csv,selective,0.8,16,selective_p0.8_r16,33.2015625,0.3112685980355554,0.3711569312773162,0.4742296827405611,0.2676928022198225,0.0028837062225385,0.2065368805207386
