design_id,stage,family,replicate,spec_json,corrected_information,conditional_information,permutation_mean,value_of_information,adaptive_gain,final_mean_fitness,identity_exact,state_hash,trajectory_hash
B2_floor1,B2,fitness,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2678501316615731,0.29939227027431403,0.03154213861274093,12.591775173611113,4.134270833333339,39.99921875,True,22def2869c6bb672f53fe4692e624af1ae41a0c8a4b27b4f56dfceb25bc4a336,0fb0e00676bfbc48b8048d8df1dc28d390cceffa330c4393282cfca96af38e54
B2_floor1,B2,fitness,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.29513028363257543,0.3243375611357071,0.0292072775031317,11.124490017361111,3.617473958333335,37.31015625,True,3e766a908dc7be088490f302410e2892874c6ea01bb4ac3ce6018612c0206ed7,f4c038351dc250a9bc712dc74aacd107bd467d665be9c09961e95af5110f573e
B2_fraction,B2,fitness,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2150392215450577,0.2439296579235174,0.0288904363784597,0.112589962121212,-0.0062821969696966,1.5768181818181817,True,f17af42b6136c8b2da1d000435bb127e246668c62f8094375f9b20413b158cee,63e1dab5a531e402bb7462579d475137253831deb5f27f9a17a9de01105afd29
B2_fraction,B2,fitness,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2521156677137964,0.2872967156108943,0.0351810478970979,0.1544268860479797,0.0181074810606061,1.6215198863636364,True,d67da58ec8b8a4e80ee07f02430fb0650f13f7766070ee76fe24b21a3e355547,02aeca2d8ac86a77c24bfa270ce1d125b614f985dfc41ccfeee6b596a67defeb
B2_fraction,B2,fitness,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2692236321232306,0.3008799949776035,0.0316563628543728,0.2418406723484848,0.1074142992424245,1.7032528409090912,True,c6e3d6396b5e389087fb3532d360edb646d3ab481feeb61f7576cb083043d5ef,05321438ed16f2ba312aadc178dc4407a495759bf91738db45ec4d69b43e63ef
B2_fraction,B2,fitness,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""fraction"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2514348026723771,0.2814981586272918,0.0300633559549146,0.1751292219065657,0.0479095643939395,1.6632102272727274,True,070af26611339a1f09c3c9375a5540c4eff40363c19419c29889958ca643d3bd,74c028377be8bbf1b36e9538eb7570bd2e4e8179996424cdd551328fe9045841
B2_jitter,B2,position,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 2, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2367544732858732,0.2714643937128825,0.0347099204270093,10.951508246527782,3.4996614583333354,37.525,True,9e947ee8b8fc222197610a362107ccaa5518ae6c10604d33136ccc30a34ba9b8,188919dbd6f0610733462068682d4592946058039b6e0fefa11c870dd5f2a868
B2_jitter,B2,position,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 2, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2546282410683206,0.2893515399886291,0.0347232989203085,12.250000000000002,4.866796874999992,39.6265625,True,1480cc6e0645f71e625f9ac39f1174beefb5595a0cbef48c8df782831b238b2e,ddb0adc55f392168813b4a0ef64f4ea27227a85cb0873983d7beb27c36af3c03
B2_jitter,B2,position,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 2, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2792749724457169,0.3091788682295134,0.0299038957837965,12.085460069444444,3.878125000000004,39.5390625,True,9b9a3df5e7de77cbf26af283bbc4dea639898d2f00b2dd9362ce8c9404b9dca5,8c7e6e3c96523fd215761ecac02ebb07d327506899d7354f253bf2345fc504cd
B2_jitter,B2,position,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 2, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2658448702914603,0.3006693316454387,0.0348244613539783,11.297482638888896,5.492838541666671,38.57109375,True,6ce7cc3aa84b6ad71d7e3a33a8707177e465155f04a4dddadfbe9d40d8e181a1,abea0044a68550a2d9456a7e1afba49a738c874466572b6b15a281a1caecca90
B2_met3,B2,metabolite,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.1975145073303182,0.2165005622165451,0.0189860548862269,14.509375,4.967708333333334,32.1171875,True,45ad808d7d20f6a1133dfd5a879d89a09e72ccde0c9d80d8986d96527927ab5d,de22f6d881ac51aa2582235e78498ce0ba2cfd50b0d3c69f631d7e13014373c4
B2_met3,B2,metabolite,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2662842778246641,0.2852172680027738,0.0189329901781097,14.71124131944444,6.519947916666663,32.4890625,True,57054800a36c80ad740bb119b11a4b833a2da7778bbd251d4e30489e8059f731,2a063e19951ec23a3e4c145dd3693ce1ed69133a159a5c8c88697f0e85879135
B2_met3,B2,metabolite,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.208642708190847,0.229351045704239,0.0207083375133919,14.045128038194438,5.256744791666666,31.94765625,True,e9b8c5d84e6d4ab38ff2513bab3fdb27fa88e6c882ede36f4d642d384e76afbe,f6281cb0b260aa2cd049d6bd2688e6098b835a6a7fc53115114c71edf45a7136
B2_met3,B2,metabolite,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 3, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2098655183467784,0.2292540606019771,0.0193885422551986,15.996647135416667,5.961510416666666,34.49453125,True,4f5719cf1180d9aea3437fd1ba9aa087d7194ec4cbaa0473676dab4421ce1b8d,01a5bcad1adbd2bd644181d5bcadf1f8bf59b7034f4df6965dd2640b415361b8
B2_met6,B2,metabolite,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.3145663678900844,0.3576661220618623,0.0430997541717779,8.606217447916674,3.1543749999999875,54.73671875,True,49a184d15b3328d49eadceadd6e1ef69d4b77f0a88a04981e29e35a64a343358,6a0d499e2c9d2028d82856d4b4e27f0a47eff287146ed7c76efc3f5e76d775f1
B2_met6,B2,metabolite,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2963767617475888,0.340406191354196,0.0440294296066071,6.533181423611119,0.7559635416666737,50.98984375,True,39bfcd6c2055e52560ee315ed3cbdf7fdafe8bdfa189624220915bf16bb3c8ab,8e6a43f12fbf5008fa05cb912ff719119a1de5c936420e3e3be1f0c703bd239e
B2_met6,B2,metabolite,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2665934624800571,0.3117137885378331,0.0451203260577759,8.303331163194446,3.435520833333328,54.08515625,True,6c006eabf36c49997576eea6177c7a2823805501e12ca21e7add15be3620e42d,9e2ffd9b686d10e137fbb364aa42259472a3cc22741c419d960d6f1cd4064ae5
B2_met6,B2,metabolite,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 6, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 0.5, ""penalty_ratio"": 0.25, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2950811545572506,0.3397248275875636,0.0446436730303129,8.05467664930556,4.063723958333341,54.265625,True,f38c5e4b8b37550587db154824dec0b1b34fb9aecf923318991b0e696c5c160b,b5e5c745e111d7cf3aed0b17cdee9f3081d5c18f5706f799c81c8cee976639b3
B2_penaltyhigh,B2,fitness,0,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 1.0, ""penalty_ratio"": 0.5, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2389836470617361,0.2643630476628867,0.0253794006011506,16.533246527777777,5.37218750000001,28.6546875,True,4ff53f0c8edecc7e6063f6467dcd30b449541291e87bdd0d8b9fe1bc72d76539,18bffbfa8c889301b9f2f4c16d3e41b4002d3d2c1314064546e348aa0b7dcf25
B2_penaltyhigh,B2,fitness,1,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 1.0, ""penalty_ratio"": 0.5, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2332917608900662,0.2576551688981219,0.0243634080080557,16.14239583333333,4.48786458333333,27.8203125,True,41dbbcab19a97d763c3e7bfe3db403af6fbd7f51911ffb4ae862acd4f5a68905,1db1ad8de723501b5bae46c225abacd5b420d1a2e0fe0db53871eaaca17d80ce
B2_penaltyhigh,B2,fitness,2,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 1.0, ""penalty_ratio"": 0.5, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2772130954676744,0.3043896266172177,0.0271765311495433,16.10640190972222,4.838020833333335,28.765625,True,deb0d8bc813d37b61311c9d62d78158189d88fd3004fd0b72b0389ea5d85e93e,5fc42758fb5bf8a39f80687403e25cf3718dfd3d639c59a9331977b9ddd972c9
B2_penaltyhigh,B2,fitness,3,"{""b_ratio"": 1.6666666666666667, ""bias"": 2.0, ""fitness_mode"": ""count"", ""floor"": 0.1, ""jitter"": 0, ""motif_length"": 5, ""mutation_rate"": 0.001, ""n_cells"": 80, ""n_gens"": 150, ""n_metabolites"": 4, ""n_segments"": 4, ""n_seqs"": 8, ""p"": 1.0, ""penalty"": 1.0, ""penalty_ratio"": 0.5, ""reward"": 2.0, ""segment_order"": ""native"", ""seq_len"": 60, ""sigma"": 1.0, ""sigma_ratio"": 0.8333333333333334, ""stride"": 1, ""temperature"": 1.2}",0.2812739286748119,0.310444533611936,0.0291706049371241,17.76161892361111,7.3165104166666595,29.765625,True,3974c5ab4d66a058fb7995c743d36f89845bb1dd1d9d70639ef910d25bf58dbc,d21e68dff7935df2fe5f6a97bb1ffb22ad817887a70665b717a51c563e63c3a5
